ts,step,dt_ms,tok_per_s,loss,peak_gib,gated_ms
1787731092.777,3045,19.7,51875,10.9386,1.52,0.0
1787731092.795,3046,17.5,58418,10.9667,1.52,0.0
1787731092.812,3047,17.5,58602,10.9486,1.52,0.0
1787731092.830,3048,17.8,57502,10.9389,1.52,0.0
1787731092.848,3049,17.1,60055,10.9167,1.52,0.0
1787731092.866,3050,18.7,54688,10.9716,1.52,0.0
1787731092.887,3051,20.4,50304,10.9235,1.52,0.0
1787731092.907,3052,20.0,51100,10.9128,1.52,0.0
1787731092.928,3053,20.2,50629,10.9192,1.52,0.0
1787731092.948,3054,19.8,51772,10.9349,1.52,0.0
1787731092.968,3055,19.7,51998,10.9318,1.52,0.0
1787731092.987,3056,19.7,52031,10.9514,1.52,0.0
1787731093.007,3057,19.6,52208,10.9616,1.52,0.0
1787731093.237,3058,229.3,4466,10.9590,1.52,0.0
1787731093.273,3059,35.5,28822,10.9394,1.52,0.0
1787731093.304,3060,31.3,32696,10.9344,1.52,0.0
1787731093.337,3061,32.3,31720,10.9390,1.52,0.0
1787731093.369,3062,32.3,31706,10.9540,1.52,0.0
1787731093.401,3063,31.6,32439,10.9258,1.52,0.0
1787731093.699,3064,297.9,3438,10.9393,1.52,0.0
1787731093.733,3065,33.6,30515,10.9492,1.52,0.0
1787731093.765,3066,32.3,31721,10.9594,1.52,0.0
1787731093.798,3067,32.5,31485,10.9537,1.52,0.0
1787731093.829,3068,31.2,32788,10.9397,1.52,0.0
1787731093.862,3069,32.4,31609,10.9335,1.52,0.0
1787731093.892,3070,30.3,33809,10.9317,1.52,0.0
1787731093.925,3071,32.5,31526,10.9104,1.52,0.0
1787731093.954,3072,29.4,34837,10.9710,1.52,0.0
1787731093.985,3073,30.8,33287,10.9451,1.52,0.0
1787731094.015,3074,29.6,34579,10.9769,1.52,0.0
1787731094.046,3075,30.7,33379,10.9244,1.52,0.0
1787731094.076,3076,29.8,34351,10.9654,1.52,0.0
1787731094.106,3077,30.0,34098,10.9282,1.52,0.0
1787731094.136,3078,29.9,34264,10.9576,1.52,0.0
1787731094.165,3079,28.9,35388,10.9182,1.52,0.0
1787731094.195,3080,29.8,34343,10.9476,1.52,0.0
1787731094.224,3081,28.4,36039,10.9549,1.52,0.0
1787731094.254,3082,30.0,34155,10.9638,1.52,0.0
1787731094.282,3083,28.5,35966,10.9454,1.52,0.0
1787731094.312,3084,29.5,34731,10.9138,1.52,0.0
1787731094.340,3085,27.8,36769,10.9420,1.52,0.0
1787731094.370,3086,30.2,33863,10.9068,1.52,0.0
1787731094.399,3087,29.0,35288,10.9427,1.52,0.0
1787731094.429,3088,29.7,34497,10.9379,1.52,0.0
1787731094.458,3089,28.3,36145,10.9165,1.52,0.0
1787731094.488,3090,30.3,33747,10.9460,1.52,0.0
1787731094.518,3091,29.3,34937,10.9602,1.52,0.0
1787731094.549,3092,31.7,32314,10.9492,1.52,0.0
1787731094.748,3093,198.9,5149,10.9331,1.52,0.0
1787731094.782,3094,33.8,30313,10.9659,1.52,0.0
1787731094.813,3095,30.5,33596,10.9708,1.52,0.0
1787731094.844,3096,31.1,32903,10.9651,1.52,0.0
1787731094.874,3097,29.8,34309,10.9288,1.52,0.0
1787731094.905,3098,31.1,32956,10.9394,1.52,0.0
1787731094.937,3099,31.2,32836,10.9380,1.52,0.0
1787731094.968,3100,31.2,32803,10.9506,1.52,0.0
1787731094.998,3101,29.5,34716,10.9501,1.52,0.0
1787731095.029,3102,31.2,32844,10.9755,1.52,0.0
1787731095.059,3103,29.9,34264,10.9783,1.52,0.0
1787731095.090,3104,30.8,33212,10.9433,1.52,0.0
1787731095.120,3105,29.9,34192,10.9580,1.52,0.0
1787731095.151,3106,30.9,33156,10.9131,1.52,0.0
1787731095.182,3107,30.6,33461,10.9253,1.52,0.0
1787731095.213,3108,30.6,33515,10.9359,1.52,0.0
1787731095.243,3109,29.9,34254,10.9589,1.52,0.0
1787731095.274,3110,31.0,33074,10.9577,1.52,0.0
1787731095.304,3111,30.1,33990,10.9285,1.52,0.0
1787731095.334,3112,30.0,34137,10.9606,1.52,0.0
1787731095.365,3113,30.3,33842,10.9644,1.52,0.0
1787731095.396,3114,30.9,33138,10.9247,1.52,0.0
1787731095.425,3115,29.6,34561,10.9590,1.52,0.0
1787731095.455,3116,30.0,34125,10.9623,1.52,0.0
1787731095.487,3117,31.2,32863,10.9370,1.52,0.0
1787731095.517,3118,30.5,33558,10.9517,1.52,0.0
1787731095.548,3119,30.1,34027,10.9629,1.52,0.0
1787731095.579,3120,31.0,33062,10.9344,1.52,0.0
1787731095.612,3121,32.7,31341,10.9254,1.52,0.0
1787731095.646,3122,33.9,30187,10.9289,1.52,0.0
1787731095.676,3123,29.8,34387,10.9244,1.52,0.0
1787731095.710,3124,34.3,29872,10.9351,1.52,0.0
1787731095.741,3125,30.0,34085,10.9481,1.52,0.0
1787731095.770,3126,29.1,35163,10.9588,1.52,0.0
1787731095.800,3127,29.5,34686,10.9742,1.52,0.0
1787731095.829,3128,29.4,34817,10.9526,1.52,0.0
1787731096.122,3129,292.4,3503,10.9416,1.52,0.0
1787731096.153,3130,31.4,32615,10.9346,1.52,0.0
1787731096.185,3131,31.0,33023,10.9737,1.52,0.0
1787731096.215,3132,30.1,33976,10.9843,1.52,0.0
1787731096.245,3133,29.7,34421,10.9484,1.52,0.0
1787731096.275,3134,29.9,34285,10.9309,1.52,0.0
1787731096.305,3135,29.2,35091,10.9330,1.52,0.0
1787731096.335,3136,30.2,33917,10.9447,1.52,0.0
1787731096.365,3137,29.5,34709,10.9238,1.52,0.0
1787731096.394,3138,29.3,34938,10.9351,1.52,0.0
1787731096.434,3139,39.0,26267,10.9170,1.52,0.0
1787731096.471,3140,37.3,27427,10.9239,1.52,0.0
1787731096.507,3141,35.3,29008,10.9376,1.52,0.0
1787731096.542,3142,35.4,28915,10.9498,1.52,0.0
1787731096.579,3143,36.0,28462,10.9178,1.52,0.0
1787731096.614,3144,35.2,29107,10.9466,1.52,0.0
1787731096.650,3145,35.6,28800,10.9494,1.52,0.0
1787731096.684,3146,33.9,30182,10.9599,1.52,0.0
1787731096.714,3147,30.3,33832,10.9629,1.52,0.0
1787731096.734,3148,19.2,53208,10.9355,1.52,0.0
1787731096.752,3149,17.5,58413,10.9529,1.52,0.0
1787731096.770,3150,17.8,57475,10.9348,1.52,0.0
1787731096.789,3151,19.2,53450,10.9612,1.52,0.0
1787731096.810,3152,20.4,50090,10.9382,1.52,0.0
1787731096.830,3153,20.0,51174,10.9476,1.52,0.0
1787731096.850,3154,19.8,51673,10.9372,1.52,0.0
1787731096.870,3155,19.7,51901,10.9473,1.52,0.0
1787731096.890,3156,19.8,51816,10.9522,1.52,0.0
1787731096.910,3157,19.8,51710,10.9562,1.52,0.0
1787731096.930,3158,19.7,52082,10.9536,1.52,0.0
1787731097.031,3159,101.5,10091,10.9495,1.52,0.0
1787731097.052,3160,20.1,50950,10.9893,1.52,0.0
1787731097.072,3161,20.2,50741,10.9496,1.52,0.0
1787731097.092,3162,20.0,51078,10.9535,1.52,0.0
1787731097.114,3163,21.5,47557,10.9658,1.52,0.0
1787731097.134,3164,20.2,50719,10.9582,1.52,0.0
1787731097.154,3165,19.8,51820,10.9570,1.52,0.0
1787731097.174,3166,19.7,51911,10.9615,1.52,0.0
1787731097.195,3167,20.0,51118,10.9410,1.52,0.0
1787731097.620,3168,425.6,2406,10.9332,1.52,0.0
1787731097.655,3169,34.9,29321,10.9540,1.52,0.0
1787731097.684,3170,28.0,36619,10.9325,1.52,0.0
1787731097.711,3171,27.8,36895,10.9609,1.52,0.0
1787731097.740,3172,28.0,36534,10.9490,1.52,0.0
1787731097.767,3173,27.4,37311,10.9557,1.52,0.0
1787731097.795,3174,27.8,36789,10.9542,1.52,0.0
1787731097.822,3175,27.1,37799,10.9233,1.52,0.0
1787731097.851,3176,28.3,36132,10.9232,1.52,0.0
1787731097.878,3177,27.1,37721,10.9469,1.52,0.0
1787731097.906,3178,28.2,36338,10.9522,1.52,0.0
1787731097.934,3179,27.5,37172,10.9408,1.52,0.0
1787731097.962,3180,27.8,36880,10.9506,1.52,0.0
1787731097.990,3181,27.6,37041,10.9699,1.52,0.0
1787731098.017,3182,27.4,37425,10.9169,1.52,0.0
1787731098.045,3183,27.2,37616,10.9636,1.52,0.0
1787731098.073,3184,28.1,36463,10.9420,1.52,0.0
1787731098.100,3185,27.1,37780,10.9414,1.52,0.0
1787731098.129,3186,28.6,35787,10.9687,1.52,0.0
1787731098.157,3187,27.6,37141,10.9706,1.52,0.0
1787731098.185,3188,28.2,36253,10.9454,1.52,0.0
1787731098.212,3189,27.4,37391,10.9329,1.52,0.0
1787731098.241,3190,28.4,36095,10.9379,1.52,0.0
1787731098.269,3191,28.1,36398,10.9529,1.52,0.0
1787731098.298,3192,28.5,35972,10.9691,1.52,0.0
1787731098.324,3193,26.6,38566,10.9332,1.52,0.0
1787731098.352,3194,27.7,36986,10.9294,1.52,0.0
1787731098.379,3195,26.6,38504,10.9567,1.52,0.0
1787731098.407,3196,27.5,37285,10.9649,1.52,0.0
1787731098.434,3197,27.1,37743,10.9486,1.52,0.0
1787731098.461,3198,27.1,37765,10.9473,1.52,0.0
1787731098.489,3199,27.7,36974,10.9650,1.52,0.0
1787731098.516,3200,27.0,37993,10.9701,1.52,0.0
1787731098.544,3201,28.1,36453,10.9693,1.52,0.0
1787731098.571,3202,26.8,38213,10.9363,1.52,0.0
1787731098.599,3203,27.8,36776,10.9158,1.52,0.0
1787731098.626,3204,26.6,38448,10.9462,1.52,0.0
1787731098.654,3205,27.7,36991,10.9804,1.52,0.0
1787731098.681,3206,27.3,37477,10.9238,1.52,0.0
1787731098.709,3207,27.4,37390,10.9296,1.52,0.0
1787731098.735,3208,26.7,38328,10.9484,1.52,0.0
1787731098.763,3209,27.5,37276,10.9353,1.52,0.0
1787731098.790,3210,26.9,38099,10.9611,1.52,0.0
1787731098.818,3211,27.5,37187,10.9285,1.52,0.0
1787731098.844,3212,26.5,38602,10.9426,1.52,0.0
1787731098.872,3213,27.2,37600,10.9206,1.52,0.0
1787731098.899,3214,27.6,37112,10.9227,1.52,0.0
1787731098.927,3215,27.0,37990,10.9565,1.52,0.0
1787731098.955,3216,28.0,36561,10.9458,1.52,0.0
1787731098.982,3217,27.0,37908,10.9375,1.52,0.0
1787731099.010,3218,27.9,36643,10.9514,1.52,0.0
1787731099.037,3219,26.8,38177,10.9516,1.52,0.0
1787731099.065,3220,27.5,37202,10.9491,1.52,0.0
1787731099.091,3221,26.2,39041,10.9520,1.52,0.0
1787731099.119,3222,27.7,36991,10.9407,1.52,0.0
1787731099.146,3223,26.7,38356,10.9443,1.52,0.0
1787731099.173,3224,27.7,36909,10.9244,1.52,0.0
1787731099.201,3225,27.1,37836,10.9468,1.52,0.0
1787731099.229,3226,28.4,36062,10.9484,1.52,0.0
1787731099.256,3227,27.0,37900,10.9543,1.52,0.0
1787731099.284,3228,27.6,37053,10.9414,1.52,0.0
1787731099.311,3229,27.2,37618,10.9475,1.52,0.0
1787731099.347,3230,35.0,29289,10.9482,1.52,0.0
1787731099.384,3231,37.1,27599,10.9821,1.52,0.0
1787731099.420,3232,36.2,28257,10.9839,1.52,0.0
1787731099.456,3233,36.1,28401,10.9247,1.52,0.0
1787731099.494,3234,37.6,27218,10.9277,1.52,0.0
1787731099.532,3235,37.9,26984,10.9381,1.52,0.0
1787731099.570,3236,37.8,27084,10.9234,1.52,0.0
1787731099.607,3237,36.3,28213,10.9447,1.52,0.0
1787731099.643,3238,36.6,28014,10.9305,1.52,0.0
1787731099.681,3239,37.8,27117,10.9679,1.52,0.0
1787731099.719,3240,37.5,27273,10.9330,1.52,0.0
1787731099.757,3241,37.7,27158,10.9339,1.52,0.0
1787731099.793,3242,36.6,27956,10.9289,1.52,0.0
1787731099.831,3243,37.1,27585,10.9483,1.52,0.0
1787731099.869,3244,38.3,26767,10.9253,1.52,0.0
1787731099.898,3245,28.7,35676,10.9498,1.52,0.0
1787731099.913,3246,14.9,68516,10.9443,1.52,0.0
1787731099.928,3247,14.9,68646,10.9220,1.52,0.0
1787731099.943,3248,14.9,68509,10.9551,1.52,0.0
1787731099.958,3249,14.9,68656,10.9377,1.52,0.0
1787731099.973,3250,14.9,68724,10.9308,1.52,0.0
1787731099.988,3251,14.9,68604,10.9454,1.52,0.0
1787731100.003,3252,14.9,68606,10.9159,1.52,0.0
1787731100.018,3253,14.9,68776,10.9343,1.52,0.0
1787731100.033,3254,14.9,68846,10.9363,1.52,0.0
1787731100.048,3255,14.9,68684,10.9201,1.52,0.0
1787731100.063,3256,14.9,68613,10.9316,1.52,0.0
1787731100.078,3257,14.9,68611,10.9573,1.52,0.0
1787731100.093,3258,14.9,68640,10.9294,1.52,0.0
1787731100.108,3259,14.9,68723,10.9295,1.52,0.0
1787731100.123,3260,14.9,68674,10.9496,1.52,0.0
1787731100.138,3261,14.9,68621,10.9681,1.52,0.0
1787731100.153,3262,15.0,68355,10.9544,1.52,0.0
1787731100.168,3263,14.9,68776,10.9428,1.52,0.0
1787731100.183,3264,14.9,68679,10.9470,1.52,0.0
1787731100.198,3265,14.9,68738,10.9698,1.52,0.0
1787731100.214,3266,15.3,66874,10.9640,1.52,0.0
1787731100.229,3267,14.9,68512,10.9373,1.52,0.0
1787731100.244,3268,14.9,68566,10.9454,1.52,0.0
1787731100.259,3269,14.9,68744,10.9370,1.52,0.0
1787731100.274,3270,14.9,68715,10.9449,1.52,0.0
1787731100.289,3271,14.9,68626,10.9235,1.52,0.0
1787731100.304,3272,14.9,68680,10.9617,1.52,0.0
1787731100.319,3273,14.9,68636,10.9284,1.52,0.0
1787731100.334,3274,14.9,68800,10.9640,1.52,0.0
1787731100.349,3275,15.0,68218,10.9462,1.52,0.0
1787731100.364,3276,14.9,68626,10.9459,1.52,0.0
1787731100.379,3277,14.9,68652,10.9395,1.52,0.0
1787731100.394,3278,14.9,68800,10.9607,1.52,0.0
1787731100.409,3279,14.9,68629,10.9763,1.52,0.0
1787731100.424,3280,14.9,68707,10.9501,1.52,0.0
1787731100.439,3281,15.1,67964,10.9760,1.52,0.0
1787731100.455,3282,15.8,64872,10.9689,1.52,0.0
1787731100.471,3283,15.1,67947,10.9386,1.52,0.0
1787731100.486,3284,15.3,67129,10.9506,1.52,0.0
1787731100.501,3285,15.0,68488,10.9508,1.52,0.0
1787731100.516,3286,14.9,68813,10.9542,1.52,0.0
1787731100.531,3287,14.9,68636,10.9331,1.52,0.0
1787731100.546,3288,15.0,68223,10.9600,1.52,0.0
1787731100.561,3289,14.9,68767,10.9510,1.52,0.0
1787731100.576,3290,14.9,68837,10.9571,1.52,0.0
1787731100.591,3291,14.9,68735,10.9580,1.52,0.0
1787731100.606,3292,14.9,68650,10.9522,1.52,0.0
1787731100.621,3293,14.9,68676,10.9669,1.52,0.0
1787731100.636,3294,14.9,68792,10.9460,1.52,0.0
1787731100.651,3295,14.9,68568,10.9451,1.52,0.0
1787731100.666,3296,14.9,68746,10.9695,1.52,0.0
1787731100.681,3297,14.9,68676,10.9736,1.52,0.0
1787731100.696,3298,14.9,68667,10.9591,1.52,0.0
1787731100.711,3299,14.9,68700,10.9202,1.52,0.0
1787731100.727,3300,15.8,64669,10.9071,1.52,0.0
1787731100.742,3301,14.9,68847,10.9451,1.52,0.0
1787731100.757,3302,14.9,68722,10.9268,1.52,0.0
1787731100.772,3303,14.9,68605,10.9425,1.52,0.0
1787731100.787,3304,15.0,68485,10.9524,1.52,0.0
1787731100.802,3305,14.9,68536,10.9351,1.52,0.0
1787731100.817,3306,14.9,68670,10.9556,1.52,0.0
1787731100.832,3307,14.9,68627,10.9462,1.52,0.0
1787731100.847,3308,14.9,68559,10.9581,1.52,0.0
1787731100.863,3309,14.9,68628,10.9409,1.52,0.0
1787731100.878,3310,14.9,68852,10.9438,1.52,0.0
1787731100.893,3311,14.9,68684,10.9479,1.52,0.0
1787731100.908,3312,14.9,68755,10.9525,1.52,0.0
1787731100.923,3313,14.9,68756,10.9381,1.52,0.0
1787731100.938,3314,14.9,68738,10.9389,1.52,0.0
1787731100.953,3315,14.9,68620,10.9305,1.52,0.0
1787731100.968,3316,14.9,68777,10.9375,1.52,0.0
1787731100.983,3317,14.9,68691,10.9456,1.52,0.0
1787731100.998,3318,14.9,68768,10.9516,1.52,0.0
1787731101.013,3319,15.0,68238,10.9475,1.52,0.0
1787731101.028,3320,14.9,68674,10.9257,1.52,0.0
1787731101.043,3321,14.9,68640,10.9683,1.52,0.0
1787731101.058,3322,14.9,68737,10.9355,1.52,0.0
1787731101.073,3323,14.9,68632,10.9486,1.52,0.0
1787731101.088,3324,14.9,68645,10.9443,1.52,0.0
1787731101.103,3325,14.9,68676,10.9431,1.52,0.0
1787731101.118,3326,14.9,68779,10.9558,1.52,0.0
1787731101.133,3327,14.9,68702,10.9804,1.52,0.0
1787731101.148,3328,14.9,68701,10.9414,1.52,0.0
1787731101.163,3329,14.9,68681,10.9864,1.52,0.0
1787731101.178,3330,14.9,68758,10.9581,1.52,0.0
1787731101.193,3331,14.9,68719,10.9662,1.52,0.0
1787731101.208,3332,15.2,67375,10.9512,1.52,0.0
1787731101.223,3333,14.9,68721,10.9489,1.52,0.0
1787731101.238,3334,14.9,68752,10.9194,1.52,0.0
1787731101.253,3335,14.9,68546,10.9575,1.52,0.0
1787731101.268,3336,14.9,68727,10.9362,1.52,0.0
1787731101.283,3337,14.9,68763,10.9186,1.52,0.0
1787731101.298,3338,15.0,68284,10.9689,1.52,0.0
1787731101.316,3339,17.3,59189,10.9309,1.52,0.0
1787731101.331,3340,14.9,68610,10.9374,1.52,0.0
1787731101.440,3341,109.3,9370,10.9330,1.52,0.0
1787731101.463,3342,22.3,45854,10.9263,1.52,0.0
1787731101.485,3343,21.9,46672,10.9413,1.52,0.0
1787731101.682,3344,196.8,5204,10.9258,1.52,0.0
1787731101.712,3345,30.0,34134,10.9662,1.52,0.0
1787731101.747,3346,34.9,29342,10.9266,1.52,0.0
1787731101.781,3347,33.8,30287,10.9404,1.52,0.0
1787731101.815,3348,33.9,30224,10.9222,1.52,0.0
1787731101.850,3349,34.3,29842,10.9544,1.52,0.0
1787731101.883,3350,33.6,30473,10.9255,1.52,0.0
1787731101.917,3351,33.0,31030,10.9528,1.52,0.0
1787731101.950,3352,32.9,31118,10.9575,1.52,0.0
1787731101.984,3353,34.0,30149,10.9392,1.52,0.0
1787731102.017,3354,33.1,30960,10.9408,1.52,0.0
1787731102.051,3355,33.4,30635,10.9458,1.52,0.0
1787731102.084,3356,33.0,30990,10.9743,1.52,0.0
1787731102.118,3357,34.5,29697,10.9700,1.52,0.0
1787731102.152,3358,33.5,30587,10.9335,1.52,0.0
1787731102.185,3359,33.3,30709,10.9499,1.52,0.0
1787731102.219,3360,33.9,30179,10.9198,1.52,0.0
1787731102.252,3361,32.4,31631,10.9405,1.52,0.0
1787731102.285,3362,33.1,30933,10.9366,1.52,0.0
1787731102.318,3363,32.5,31536,10.9462,1.52,0.0
1787731102.351,3364,33.5,30611,10.9357,1.52,0.0
1787731102.386,3365,34.3,29835,10.9254,1.52,0.0
1787731102.419,3366,33.2,30864,10.9447,1.52,0.0
1787731102.452,3367,32.9,31082,10.9555,1.52,0.0
1787731102.485,3368,32.8,31192,10.9307,1.52,0.0
1787731102.520,3369,34.6,29599,10.9714,1.52,0.0
1787731102.553,3370,32.9,31157,10.9303,1.52,0.0
1787731102.587,3371,33.8,30289,10.9508,1.52,0.0
1787731102.622,3372,34.5,29685,10.9297,1.52,0.0
1787731102.655,3373,33.6,30474,10.9381,1.52,0.0
1787731102.690,3374,34.7,29485,10.9362,1.52,0.0
1787731102.887,3375,196.3,5217,10.9507,1.52,0.0
1787731102.919,3376,32.2,31840,10.9141,1.52,0.0
1787731102.953,3377,34.4,29749,10.9248,1.52,0.0
1787731102.988,3378,34.4,29770,10.9396,1.52,0.0
1787731103.022,3379,34.0,30118,10.9299,1.52,0.0
1787731103.057,3380,35.0,29286,10.9267,1.52,0.0
1787731103.092,3381,34.5,29661,10.9061,1.52,0.0
1787731103.127,3382,34.5,29669,10.9215,1.52,0.0
1787731103.161,3383,34.7,29514,10.9397,1.52,0.0
1787731103.197,3384,35.4,28909,10.9435,1.52,0.0
1787731103.232,3385,34.5,29664,10.9492,1.52,0.0
1787731103.266,3386,34.3,29861,10.9647,1.52,0.0
1787731103.302,3387,35.7,28705,10.9559,1.52,0.0
1787731103.336,3388,34.4,29746,10.9364,1.52,0.0
1787731103.371,3389,34.6,29564,10.9630,1.52,0.0
1787731103.405,3390,33.9,30166,10.9393,1.52,0.0
1787731103.440,3391,34.6,29619,10.9430,1.52,0.0
1787731103.474,3392,34.5,29696,10.9439,1.52,0.0
1787731103.509,3393,34.5,29658,10.9595,1.52,0.0
1787731103.545,3394,35.9,28519,10.9209,1.52,0.0
1787731103.580,3395,34.9,29308,10.9553,1.52,0.0
1787731103.615,3396,34.3,29821,10.9601,1.52,0.0
1787731103.661,3397,45.8,22339,10.9436,1.52,0.0
1787731103.699,3398,38.2,26774,10.9389,1.52,0.0
1787731103.737,3399,37.6,27255,10.9391,1.52,0.0
1787731103.774,3400,36.8,27838,10.9494,1.52,0.0
1787731103.828,3401,53.7,19066,10.9732,1.52,0.0
1787731103.881,3402,52.8,19395,10.9523,1.52,0.0
1787731103.936,3403,54.5,18805,10.9555,1.52,0.0
1787731103.988,3404,52.5,19503,10.9561,1.52,0.0
1787731104.041,3405,52.6,19462,10.9406,1.52,0.0
1787731104.095,3406,53.4,19161,10.9370,1.52,0.0
1787731104.149,3407,53.6,19090,10.9640,1.52,0.0
1787731104.178,3408,29.3,35008,10.9567,1.52,0.0
1787731104.198,3409,19.5,52503,10.9486,1.52,0.0
1787731104.217,3410,18.5,55415,10.9583,1.52,0.0
1787731104.237,3411,20.2,50693,10.9345,1.52,0.0
1787731104.257,3412,19.8,51689,10.9293,1.52,0.0
1787731104.277,3413,19.5,52452,10.9273,1.52,0.0
1787731104.297,3414,19.6,52304,10.9239,1.52,0.0
1787731104.315,3415,17.9,57081,10.9440,1.52,0.0
1787731104.333,3416,17.7,57811,10.9390,1.52,0.0
1787731104.351,3417,17.8,57378,10.9351,1.52,0.0
1787731104.369,3418,17.7,57896,10.9778,1.52,0.0
1787731104.386,3419,17.7,57917,10.9498,1.52,0.0
1787731104.404,3420,17.6,58025,10.9418,1.52,0.0
1787731104.674,3421,269.4,3800,10.9646,1.52,0.0
1787731104.712,3422,37.7,27162,10.9564,1.52,0.0
1787731104.752,3423,40.4,25354,10.9399,1.52,0.0
1787731104.773,3424,20.1,51070,10.9371,1.52,0.0
1787731104.793,3425,20.2,50679,10.9633,1.52,0.0
1787731104.815,3426,21.4,47834,10.9227,1.52,0.0
1787731104.835,3427,20.4,50289,10.9238,1.52,0.0
1787731104.855,3428,19.7,51988,10.9469,1.52,0.0
1787731104.875,3429,19.5,52465,10.9219,1.52,0.0
1787731104.894,3430,19.4,52906,10.9602,1.52,0.0
1787731105.099,3431,204.8,5000,10.9703,1.52,0.0
1787731105.128,3432,28.3,36176,10.9804,1.52,0.0
1787731105.155,3433,27.4,37427,10.9564,1.52,0.0
1787731105.183,3434,27.4,37368,10.9498,1.52,0.0
1787731105.210,3435,26.7,38327,10.9666,1.52,0.0
1787731105.237,3436,27.7,37022,10.9600,1.52,0.0
1787731105.265,3437,26.9,38001,10.9478,1.52,0.0
1787731105.292,3438,27.7,37016,10.9654,1.52,0.0
1787731105.320,3439,27.2,37690,10.9371,1.52,0.0
1787731105.348,3440,28.0,36601,10.9469,1.52,0.0
1787731105.374,3441,26.6,38502,10.9466,1.52,0.0
1787731105.402,3442,27.3,37518,10.9459,1.52,0.0
1787731105.597,3443,194.8,5256,10.9401,1.52,0.0
1787731105.628,3444,30.6,33499,10.9481,1.52,0.0
1787731105.655,3445,27.4,37397,10.9360,1.52,0.0
1787731105.684,3446,28.3,36128,10.9292,1.52,0.0
1787731105.711,3447,27.7,37011,10.9520,1.52,0.0
1787731105.740,3448,28.0,36559,10.9491,1.52,0.0
1787731105.767,3449,26.8,38146,10.9511,1.52,0.0
1787731105.794,3450,27.4,37429,10.9592,1.52,0.0
1787731105.822,3451,27.6,37152,10.9319,1.52,0.0
1787731105.850,3452,27.8,36827,10.9668,1.52,0.0
1787731105.877,3453,27.4,37426,10.9393,1.52,0.0
1787731105.905,3454,28.0,36597,10.9440,1.52,0.0
1787731105.933,3455,27.1,37809,10.9682,1.52,0.0
1787731105.960,3456,27.6,37133,10.9603,1.52,0.0
1787731106.001,3457,40.2,25484,10.9689,1.52,0.0
1787731106.031,3458,29.7,34533,10.9511,1.52,0.0
1787731106.060,3459,29.0,35268,10.9602,1.52,0.0
1787731106.090,3460,30.4,33681,10.9244,1.52,0.0
1787731106.120,3461,29.6,34561,10.9304,1.52,0.0
1787731106.149,3462,28.7,35622,10.9131,1.52,0.0
1787731106.179,3463,29.7,34466,10.9564,1.52,0.0
1787731106.208,3464,28.3,36237,10.9630,1.52,0.0
1787731106.237,3465,28.7,35700,10.9519,1.52,0.0
1787731106.284,3466,47.5,21539,10.9323,1.52,0.0
1787731106.304,3467,19.2,53235,10.9295,1.52,0.0
1787731106.325,3468,21.0,48725,10.9248,1.52,0.0
1787731106.344,3469,18.5,55392,10.9472,1.52,0.0
1787731106.363,3470,18.8,54332,10.9478,1.52,0.0
1787731106.384,3471,20.5,49831,10.9448,1.52,0.0
1787731106.402,3472,18.0,56783,10.9398,1.52,0.0
1787731106.420,3473,17.6,58299,10.9501,1.52,0.0
1787731106.437,3474,17.6,58042,10.9597,1.52,0.0
1787731106.455,3475,17.6,58096,10.9522,1.52,0.0
1787731106.473,3476,17.6,58178,10.9611,1.52,0.0
1787731106.491,3477,17.8,57662,10.9851,1.52,0.0
1787731106.509,3478,17.6,58211,10.9538,1.52,0.0
1787731106.526,3479,17.6,58255,10.9238,1.52,0.0
1787731106.544,3480,17.6,58345,10.9454,1.52,0.0
1787731106.779,3481,234.6,4365,10.9456,1.52,0.0
1787731106.810,3482,30.7,33399,10.9722,1.52,0.0
1787731106.839,3483,28.6,35773,10.9672,1.52,0.0
1787731106.869,3484,29.7,34518,10.9703,1.52,0.0
1787731106.897,3485,28.6,35843,10.9287,1.52,0.0
1787731107.163,3486,265.9,3851,10.9340,1.52,0.0
1787731107.194,3487,30.1,33973,10.9346,1.52,0.0
1787731107.223,3488,29.2,35018,10.9486,1.52,0.0
1787731107.252,3489,29.0,35252,10.9337,1.52,0.0
1787731107.282,3490,29.9,34264,10.9273,1.52,0.0
1787731107.312,3491,29.2,35044,10.9432,1.52,0.0
1787731107.341,3492,29.3,34941,10.9546,1.52,0.0
1787731107.369,3493,28.1,36471,10.9336,1.52,0.0
1787731107.399,3494,29.7,34470,10.9540,1.52,0.0
1787731107.428,3495,28.5,35990,10.9290,1.52,0.0
1787731107.457,3496,29.5,34691,10.9574,1.52,0.0
1787731107.487,3497,29.3,34992,10.9421,1.52,0.0
1787731107.516,3498,29.3,34914,10.9520,1.52,0.0
1787731107.545,3499,28.6,35798,10.9473,1.52,0.0
1787731107.575,3500,30.5,33557,10.9499,1.52,0.0
1787731107.604,3501,28.6,35830,10.9549,1.52,0.0
1787731107.634,3502,29.5,34677,10.9364,1.52,0.0
1787731107.663,3503,29.0,35250,10.9517,1.52,0.0
1787731107.694,3504,30.3,33769,10.9501,1.52,0.0
1787731107.722,3505,28.3,36184,10.9453,1.52,0.0
1787731107.752,3506,30.2,33949,10.9555,1.52,0.0
1787731107.781,3507,28.2,36259,10.9335,1.52,0.0
1787731107.811,3508,30.1,34008,10.9589,1.52,0.0
1787731107.840,3509,28.7,35688,10.9293,1.52,0.0
