ts,step,dt_ms,tok_per_s,loss,peak_gib
1787725132.657,1106,69.7,14695,11.9455,4.01
1787725132.939,1107,71.2,14381,11.9379,4.01
1787725133.194,1108,41.5,24652,11.9405,4.01
1787725133.382,1109,62.5,16388,11.9367,4.01
1787725133.612,1110,41.8,24521,11.9454,4.01
1787725133.779,1111,41.3,24777,11.9442,4.01
1787725133.980,1112,75.0,13651,11.9403,4.01
1787725134.277,1113,71.2,14380,11.9412,4.01
1787725134.535,1114,43.4,23596,11.9431,4.01
1787725134.739,1115,73.3,13968,11.9376,4.01
1787725135.001,1116,41.6,24606,11.9394,4.01
1787725135.168,1117,41.5,24664,11.9379,4.01
1787725135.333,1118,40.1,25566,11.9441,4.01
1787725135.495,1119,41.1,24909,11.9462,4.01
1787725135.688,1120,69.0,14845,11.9418,4.01
1787725135.969,1121,71.3,14361,11.9306,4.01
1787725136.256,1122,71.5,14331,11.9364,4.01
1787725136.544,1123,71.5,14331,11.9384,4.01
1787725136.814,1124,54.2,18880,11.9465,4.01
1787725137.048,1125,69.7,14685,11.9395,4.01
1787725137.299,1126,41.6,24624,11.9426,4.01
1787725137.496,1127,71.3,14368,11.9437,4.01
1787725137.785,1128,72.7,14091,11.9433,4.01
1787725138.075,1129,71.1,14411,11.9360,4.01
1787725138.361,1130,71.1,14406,11.9428,4.01
1787725138.645,1131,68.9,14855,11.9427,4.01
1787725138.925,1132,72.0,14221,11.9401,4.01
1787725139.214,1133,71.2,14388,11.9407,4.01
1787725139.465,1134,37.3,27439,11.9412,4.01
