ts,step,dt_ms,tok_per_s,loss,peak_gib,gated_ms
1787728998.155,1716,14.5,70571,10.9649,1.52,0.0
1787728998.169,1717,14.5,70506,10.9370,1.52,0.0
1787728998.184,1718,14.5,70570,10.9445,1.52,0.0
1787728998.198,1719,14.5,70607,10.9388,1.52,0.0
1787728998.213,1720,14.5,70501,10.9662,1.52,0.0
1787728998.228,1721,14.5,70449,10.9459,1.52,0.0
1787728998.242,1722,14.5,70546,10.9486,1.52,0.0
1787728998.257,1723,14.5,70552,10.9680,1.52,0.0
1787728998.272,1724,14.5,70536,10.9658,1.52,0.0
1787728998.286,1725,14.5,70648,10.9344,1.52,0.0
1787728998.301,1726,14.5,70634,10.9486,1.52,0.0
1787728998.315,1727,14.5,70603,10.9540,1.52,0.0
1787728998.330,1728,14.5,70585,10.9617,1.52,0.0
1787728998.345,1729,14.5,70535,10.9433,1.52,0.0
1787728998.359,1730,14.5,70565,10.9548,1.52,0.0
1787728998.374,1731,14.5,70517,10.9512,1.52,0.0
1787728998.388,1732,14.5,70538,10.9680,1.52,0.0
1787728998.403,1733,14.5,70576,10.9403,1.52,0.0
1787728998.418,1734,14.5,70600,10.9602,1.52,0.0
1787728998.432,1735,14.5,70642,10.9348,1.52,0.0
1787728998.447,1736,14.5,70575,10.9886,1.52,0.0
1787728998.462,1737,14.5,70565,10.9400,1.52,0.0
1787728998.476,1738,14.5,70690,10.9605,1.52,0.0
1787728998.491,1739,14.5,70625,10.9446,1.52,0.0
1787728998.505,1740,14.5,70504,10.9502,1.52,0.0
1787728998.520,1741,14.5,70559,10.9456,1.52,0.0
1787728998.535,1742,14.5,70618,10.9517,1.52,0.0
1787728998.549,1743,14.5,70677,10.9168,1.52,0.0
1787728998.564,1744,14.5,70519,10.9445,1.52,0.0
1787728999.161,1745,597.2,1715,10.9557,1.52,584.8
1787728999.177,1746,16.1,63792,10.9524,1.52,0.0
1787728999.193,1747,15.5,66101,10.9442,1.52,0.0
1787728999.209,1748,15.4,66429,10.9652,1.52,0.0
1787728999.225,1749,16.3,62797,10.9637,1.52,0.0
1787728999.241,1750,15.1,67949,10.9620,1.52,0.0
1787728999.257,1751,15.8,64641,10.9338,1.52,0.0
1787728999.273,1752,16.4,62365,10.9627,1.52,0.0
1787728999.289,1753,15.2,67371,10.9628,1.52,0.0
1787728999.305,1754,15.6,65489,10.9623,1.52,0.0
1787728999.321,1755,16.5,61934,10.9547,1.52,0.0
1787728999.337,1756,15.5,65899,10.9802,1.52,0.0
1787728999.354,1757,16.6,61783,10.9435,1.52,0.0
1787728999.370,1758,15.4,66360,10.9749,1.52,0.0
1787728999.386,1759,16.3,62945,10.9484,1.52,0.0
1787728999.402,1760,15.7,65276,10.9453,1.52,0.0
1787728999.418,1761,15.7,65221,10.9564,1.52,0.0
1787728999.435,1762,16.6,61758,10.9595,1.52,0.0
1787729000.030,1763,595.3,1720,10.9597,1.52,580.3
1787729000.638,1764,607.2,1687,10.9716,1.52,587.0
1787729000.668,1765,30.2,33938,10.9623,1.52,0.0
1787729000.701,1766,32.8,31203,10.9349,1.52,0.0
1787729000.734,1767,33.3,30794,10.9444,1.52,0.0
1787729000.761,1768,26.9,38045,10.9464,1.52,0.0
1787729000.776,1769,14.5,70462,10.9758,1.52,0.0
1787729000.791,1770,14.5,70542,10.9362,1.52,0.0
1787729000.805,1771,14.5,70564,10.9422,1.52,0.0
1787729000.820,1772,14.5,70380,10.9693,1.52,0.0
1787729000.835,1773,14.5,70574,10.9651,1.52,0.0
1787729000.849,1774,14.5,70673,10.9433,1.52,0.0
1787729001.443,1775,594.2,1723,10.9655,1.52,580.1
1787729002.053,1776,608.8,1682,10.9703,1.52,580.3
1787729002.105,1777,52.1,19663,10.9432,1.52,2.0
1787729002.145,1778,39.6,25879,10.9715,1.52,0.5
1787729002.160,1779,14.7,69635,10.9387,1.52,0.0
1787729002.174,1780,14.6,70279,10.9504,1.52,0.0
1787729002.189,1781,14.5,70486,10.9626,1.52,0.0
1787729002.204,1782,14.5,70561,10.9447,1.52,0.0
1787729002.218,1783,14.5,70562,10.9453,1.52,0.0
1787729002.233,1784,14.5,70525,10.9271,1.52,0.0
1787729002.248,1785,14.5,70591,10.9282,1.52,0.0
1787729002.262,1786,14.5,70617,10.9343,1.52,0.0
1787729002.277,1787,14.5,70637,10.9764,1.52,0.0
1787729002.291,1788,14.5,70675,10.9496,1.52,0.0
1787729002.306,1789,14.5,70548,10.9437,1.52,0.0
1787729002.321,1790,14.5,70468,10.9157,1.52,0.0
1787729002.335,1791,14.5,70612,10.9513,1.52,0.0
1787729002.350,1792,14.5,70497,10.9458,1.52,0.0
1787729002.364,1793,14.5,70526,10.9420,1.52,0.0
1787729002.379,1794,14.5,70590,10.9373,1.52,0.0
1787729002.394,1795,14.5,70487,10.9515,1.52,0.0
1787729002.408,1796,14.5,70569,10.9395,1.52,0.0
1787729002.423,1797,14.5,70660,10.9607,1.52,0.0
1787729002.438,1798,14.5,70583,10.9605,1.52,0.0
1787729002.452,1799,14.5,70599,10.9492,1.52,0.0
1787729002.467,1800,14.5,70533,10.9438,1.52,0.0
1787729002.481,1801,14.5,70568,10.9348,1.52,0.0
1787729002.496,1802,14.5,70535,10.9530,1.52,0.0
1787729002.511,1803,14.5,70453,10.9443,1.52,0.0
1787729002.525,1804,14.5,70584,10.9506,1.52,0.0
1787729002.540,1805,14.5,70458,10.9339,1.52,0.0
1787729002.555,1806,14.5,70487,10.9600,1.52,0.0
1787729003.743,1807,604.1,1695,10.9523,1.52,581.8
1787729003.784,1808,40.6,25209,10.9590,1.52,0.8
1787729003.837,1809,52.8,19409,10.9818,1.52,1.0
1787729003.854,1810,16.2,63236,10.9462,1.52,0.3
1787729003.868,1811,14.6,70255,10.9617,1.52,0.0
1787729003.883,1812,14.5,70397,10.9521,1.52,0.0
1787729003.898,1813,14.5,70415,10.9415,1.52,0.0
1787729003.912,1814,14.5,70523,10.9506,1.52,0.0
1787729003.927,1815,14.5,70576,10.9015,1.52,0.0
1787729003.941,1816,14.5,70508,10.9508,1.52,0.0
1787729003.956,1817,14.5,70552,10.9385,1.52,0.0
1787729003.971,1818,14.5,70593,10.9502,1.52,0.0
1787729003.985,1819,14.5,70647,10.9424,1.52,0.0
1787729004.000,1820,14.5,70564,10.9604,1.52,0.0
1787729004.015,1821,14.5,70514,10.9642,1.52,0.0
1787729004.029,1822,14.5,70621,10.9528,1.52,0.0
1787729004.044,1823,14.5,70526,10.9287,1.52,0.0
1787729004.058,1824,14.5,70561,10.9384,1.52,0.0
1787729004.073,1825,14.5,70621,10.9586,1.52,0.0
1787729004.088,1826,14.5,70494,10.9625,1.52,0.0
1787729004.102,1827,14.5,70506,10.9508,1.52,0.0
1787729004.117,1828,14.5,70536,10.9361,1.52,0.0
1787729004.132,1829,14.9,68870,10.9554,1.52,0.0
1787729004.147,1830,14.6,70302,10.9396,1.52,0.0
1787729004.161,1831,14.5,70545,10.9514,1.52,0.0
1787729004.176,1832,14.5,70471,10.9507,1.52,0.0
1787729004.190,1833,14.5,70608,10.9378,1.52,0.0
1787729004.205,1834,14.5,70542,10.9400,1.52,0.0
1787729004.220,1835,14.5,70528,10.9694,1.52,0.0
1787729004.234,1836,14.5,70669,10.9849,1.52,0.0
1787729004.249,1837,14.5,70606,10.9608,1.52,0.0
1787729004.263,1838,14.5,70498,10.9826,1.52,0.0
1787729004.278,1839,14.5,70576,10.9490,1.52,0.0
1787729004.293,1840,14.5,70561,10.9460,1.52,0.0
1787729004.307,1841,14.5,70620,10.9627,1.52,0.0
1787729004.322,1842,14.5,70562,10.9566,1.52,0.0
1787729004.337,1843,14.5,70443,10.9470,1.52,0.0
1787729004.351,1844,14.5,70615,10.9722,1.52,0.0
1787729004.366,1845,14.5,70605,10.9426,1.52,0.0
1787729004.380,1846,14.5,70549,10.9659,1.52,0.0
1787729004.395,1847,14.5,70497,10.9443,1.52,0.0
1787729004.410,1848,14.5,70444,10.9417,1.52,0.0
1787729004.424,1849,14.5,70528,10.9454,1.52,0.0
1787729004.439,1850,14.5,70549,10.9527,1.52,0.0
1787729004.454,1851,14.5,70615,10.9541,1.52,0.0
1787729004.468,1852,14.5,70662,10.9444,1.52,0.0
1787729004.483,1853,14.5,70497,10.9525,1.52,0.0
1787729004.497,1854,14.5,70717,10.9594,1.52,0.0
1787729004.512,1855,14.5,70619,10.9523,1.52,0.0
1787729004.527,1856,14.5,70557,10.9573,1.52,0.0
1787729004.541,1857,14.5,70655,10.9303,1.52,0.0
1787729004.556,1858,14.5,70483,10.9559,1.52,0.0
1787729004.570,1859,14.5,70611,10.9433,1.52,0.0
1787729004.585,1860,14.5,70487,10.9724,1.52,0.0
1787729004.600,1861,14.5,70516,10.9433,1.52,0.0
1787729004.614,1862,14.5,70634,10.9569,1.52,0.0
1787729004.629,1863,14.5,70630,10.9513,1.52,0.0
1787729004.643,1864,14.5,70543,10.9806,1.52,0.0
1787729004.658,1865,14.5,70585,10.9736,1.52,0.0
1787729004.673,1866,14.5,70511,10.9551,1.52,0.0
1787729004.687,1867,14.5,70604,10.9459,1.52,0.0
1787729004.702,1868,14.5,70532,10.9582,1.52,0.0
1787729004.717,1869,14.5,70487,10.9037,1.52,0.0
1787729004.731,1870,14.5,70567,10.9341,1.52,0.0
1787729004.746,1871,14.5,70520,10.9654,1.52,0.0
1787729004.760,1872,14.5,70446,10.9436,1.52,0.0
1787729004.775,1873,14.5,70490,10.9515,1.52,0.0
1787729004.790,1874,14.5,70436,10.9655,1.52,0.0
1787729004.804,1875,14.5,70618,10.9666,1.52,0.0
1787729004.819,1876,14.5,70469,10.9437,1.52,0.0
1787729004.834,1877,14.5,70422,10.9444,1.52,0.0
1787729004.848,1878,14.5,70536,10.9522,1.52,0.0
1787729004.863,1879,14.8,69039,10.9179,1.52,0.0
1787729004.878,1880,14.5,70468,10.9274,1.52,0.0
1787729004.892,1881,14.5,70669,10.9720,1.52,0.0
1787729004.907,1882,14.5,70461,10.9481,1.52,0.0
1787729004.922,1883,14.5,70442,10.9795,1.52,0.0
1787729004.936,1884,14.5,70516,10.9498,1.52,0.0
1787729004.951,1885,14.5,70612,10.9669,1.52,0.0
1787729004.966,1886,14.5,70400,10.9532,1.52,0.0
1787729004.980,1887,14.5,70665,10.9257,1.52,0.0
1787729004.995,1888,14.5,70513,10.9497,1.52,0.0
1787729005.009,1889,14.5,70539,10.9610,1.52,0.0
1787729005.024,1890,14.5,70654,10.9426,1.52,0.0
1787729005.039,1891,14.5,70589,10.9564,1.52,0.0
1787729005.053,1892,14.5,70700,10.9239,1.52,0.0
1787729005.068,1893,14.5,70629,10.9433,1.52,0.0
1787729005.082,1894,14.5,70699,10.9442,1.52,0.0
1787729005.097,1895,14.5,70685,10.9499,1.52,0.0
1787729005.112,1896,14.5,70649,10.9325,1.52,0.0
1787729005.126,1897,14.5,70611,10.9599,1.52,0.0
1787729005.141,1898,14.6,70164,10.9357,1.52,0.0
1787729005.156,1899,14.5,70630,10.9267,1.52,0.0
1787729005.170,1900,14.5,70606,10.9692,1.52,0.0
1787729005.185,1901,14.5,70553,10.9386,1.52,0.0
1787729005.199,1902,14.5,70677,10.9641,1.52,0.0
1787729005.214,1903,14.5,70557,10.9692,1.52,0.0
1787729005.229,1904,14.5,70569,10.9446,1.52,0.0
1787729005.243,1905,14.5,70542,10.9600,1.52,0.0
1787729005.258,1906,14.5,70446,10.9870,1.52,0.0
1787729005.272,1907,14.5,70527,10.9937,1.52,0.0
1787729005.287,1908,14.5,70663,10.9485,1.52,0.0
1787729005.302,1909,14.5,70534,10.9486,1.52,0.0
1787729005.316,1910,14.5,70584,10.9513,1.52,0.0
1787729005.331,1911,14.5,70585,10.9691,1.52,0.0
1787729005.346,1912,14.5,70527,10.9338,1.52,0.0
1787729005.360,1913,14.5,70538,10.9610,1.52,0.0
1787729005.375,1914,14.5,70462,10.9421,1.52,0.0
1787729005.389,1915,14.5,70588,10.9504,1.52,0.0
1787729005.404,1916,14.5,70523,10.9855,1.52,0.0
1787729005.419,1917,14.5,70613,10.9786,1.52,0.0
1787729005.433,1918,14.5,70604,10.9615,1.52,0.0
1787729005.448,1919,14.5,70598,10.9286,1.52,0.0
1787729005.462,1920,14.5,70562,10.9558,1.52,0.0
1787729005.477,1921,14.5,70510,10.9409,1.52,0.0
1787729005.492,1922,14.5,70493,10.9549,1.52,0.0
1787729005.506,1923,14.5,70590,10.9698,1.52,0.0
1787729005.521,1924,14.5,70592,10.9668,1.52,0.0
1787729005.536,1925,14.5,70564,10.9577,1.52,0.0
1787729005.550,1926,14.5,70540,10.9628,1.52,0.0
1787729005.565,1927,14.5,70714,10.9547,1.52,0.0
1787729005.579,1928,14.5,70514,10.9614,1.52,0.0
1787729005.594,1929,14.5,70482,10.9372,1.52,0.0
1787729005.609,1930,14.5,70626,10.9615,1.52,0.0
1787729005.623,1931,14.5,70513,10.9300,1.52,0.0
1787729005.638,1932,14.5,70596,10.9440,1.52,0.0
1787729005.652,1933,14.5,70581,10.9323,1.52,0.0
1787729005.667,1934,14.5,70607,10.9615,1.52,0.0
1787729005.682,1935,14.5,70526,10.9553,1.52,0.0
1787729005.696,1936,14.5,70536,10.9275,1.52,0.0
1787729005.711,1937,14.5,70601,10.9320,1.52,0.0
1787729005.726,1938,14.5,70677,10.9553,1.52,0.0
1787729005.740,1939,14.5,70534,10.9499,1.52,0.0
1787729005.755,1940,14.5,70660,10.9306,1.52,0.0
1787729005.769,1941,14.5,70487,10.9272,1.52,0.0
1787729005.784,1942,14.5,70647,10.9721,1.52,0.0
1787729005.799,1943,14.5,70495,10.9446,1.52,0.0
1787729005.813,1944,14.5,70640,10.9614,1.52,0.0
1787729005.828,1945,14.5,70525,10.9449,1.52,0.0
1787729005.842,1946,14.5,70523,10.9618,1.52,0.0
1787729005.857,1947,14.6,70346,10.9463,1.52,0.0
1787729005.872,1948,14.5,70535,10.9604,1.52,0.0
1787729005.886,1949,14.5,70632,10.9428,1.52,0.0
1787729005.901,1950,14.5,70533,10.9455,1.52,0.0
1787729005.916,1951,14.5,70649,10.9513,1.52,0.0
1787729005.930,1952,14.5,70541,10.9502,1.52,0.0
1787729005.945,1953,14.5,70541,10.9325,1.52,0.0
1787729005.959,1954,14.5,70664,10.9305,1.52,0.0
1787729005.974,1955,14.5,70614,10.9478,1.52,0.0
1787729005.989,1956,15.0,68168,10.9621,1.52,0.0
1787729006.004,1957,14.5,70563,10.9194,1.52,0.0
1787729006.019,1958,14.5,70584,10.9193,1.52,0.0
1787729006.033,1959,14.5,70600,10.9284,1.52,0.0
1787729006.048,1960,14.5,70532,10.9639,1.52,0.0
1787729006.062,1961,14.5,70575,10.9391,1.52,0.0
1787729006.077,1962,14.5,70567,10.9487,1.52,0.0
1787729006.092,1963,14.5,70547,10.9459,1.52,0.0
1787729006.106,1964,14.5,70682,10.9519,1.52,0.0
1787729006.121,1965,14.5,70583,10.9324,1.52,0.0
1787729006.135,1966,14.5,70617,10.9527,1.52,0.0
1787729006.150,1967,14.5,70430,10.9302,1.52,0.0
1787729006.165,1968,14.5,70636,10.9420,1.52,0.0
1787729006.179,1969,14.5,70605,10.9559,1.52,0.0
1787729006.194,1970,14.5,70436,10.9570,1.52,0.0
1787729006.209,1971,14.5,70542,10.9387,1.52,0.0
1787729006.223,1972,14.5,70504,10.9397,1.52,0.0
1787729006.238,1973,14.5,70517,10.9539,1.52,0.0
1787729006.252,1974,14.5,70637,10.8990,1.52,0.0
1787729006.267,1975,14.5,70664,10.9466,1.52,0.0
1787729006.282,1976,14.5,70502,10.9465,1.52,0.0
1787729006.296,1977,14.5,70561,10.9513,1.52,0.0
1787729006.311,1978,14.5,70563,10.9558,1.52,0.0
1787729006.325,1979,14.5,70584,10.9638,1.52,0.0
1787729006.340,1980,14.5,70650,10.9879,1.52,0.0
1787729006.355,1981,14.5,70622,10.9388,1.52,0.0
1787729006.369,1982,14.6,70332,10.9309,1.52,0.0
1787729006.384,1983,14.5,70443,10.9362,1.52,0.0
1787729006.399,1984,14.5,70694,10.9314,1.52,0.0
1787729006.413,1985,14.5,70636,10.9464,1.52,0.0
1787729006.428,1986,14.5,70637,10.9752,1.52,0.0
1787729006.442,1987,14.5,70662,10.9490,1.52,0.0
1787729006.457,1988,14.5,70577,10.9550,1.52,0.0
1787729006.472,1989,14.5,70617,10.9432,1.52,0.0
1787729006.486,1990,14.5,70612,10.9051,1.52,0.0
1787729006.501,1991,14.5,70640,10.9539,1.52,0.0
1787729006.515,1992,14.5,70571,10.9576,1.52,0.0
1787729006.530,1993,14.5,70612,10.9643,1.52,0.0
1787729006.545,1994,14.5,70641,10.9292,1.52,0.0
1787729006.559,1995,14.5,70589,10.9399,1.52,0.0
1787729006.574,1996,14.5,70608,10.9347,1.52,0.0
1787729006.588,1997,14.5,70572,10.9517,1.52,0.0
1787729006.603,1998,14.5,70657,10.9567,1.52,0.0
1787729006.618,1999,14.5,70623,10.9428,1.52,0.0
1787729006.632,2000,14.5,70572,10.9353,1.52,0.0
1787729006.647,2001,14.5,70494,10.9311,1.52,0.0
1787729006.661,2002,14.5,70562,10.9530,1.52,0.0
1787729006.676,2003,14.5,70601,10.9430,1.52,0.0
1787729006.691,2004,14.5,70560,10.9788,1.52,0.0
1787729006.705,2005,14.5,70683,10.9570,1.52,0.0
1787729006.720,2006,14.5,70582,10.9824,1.52,0.0
1787729006.734,2007,14.5,70568,10.9398,1.52,0.0
1787729006.749,2008,14.5,70559,10.9198,1.52,0.0
1787729006.764,2009,14.5,70588,10.9683,1.52,0.0
1787729006.778,2010,14.5,70633,10.9628,1.52,0.0
1787729006.793,2011,14.5,70462,10.9594,1.52,0.0
1787729006.808,2012,14.5,70562,10.9708,1.52,0.0
1787729006.822,2013,14.5,70650,10.9283,1.52,0.0
1787729006.837,2014,14.5,70637,10.9628,1.52,0.0
1787729006.851,2015,14.5,70538,10.9412,1.52,0.0
1787729006.866,2016,14.5,70503,10.9567,1.52,0.0
1787729006.881,2017,14.5,70435,10.9291,1.52,0.0
1787729006.895,2018,14.5,70594,10.9353,1.52,0.0
1787729006.910,2019,14.5,70549,10.9510,1.52,0.0
1787729006.924,2020,14.5,70584,10.9875,1.52,0.0
1787729006.939,2021,14.5,70553,10.9389,1.52,0.0
1787729006.954,2022,14.5,70596,10.9277,1.52,0.0
1787729006.968,2023,14.5,70605,10.9538,1.52,0.0
1787729006.983,2024,14.5,70610,10.9580,1.52,0.0
1787729006.998,2025,14.5,70600,10.9507,1.52,0.0
1787729007.012,2026,14.5,70625,10.9753,1.52,0.0
1787729007.027,2027,14.5,70662,10.9392,1.52,0.0
1787729007.041,2028,14.5,70468,10.9192,1.52,0.0
1787729007.056,2029,14.5,70647,10.9346,1.52,0.0
1787729007.071,2030,14.5,70579,10.9638,1.52,0.0
1787729007.086,2031,15.0,68121,10.9746,1.52,0.0
1787729007.100,2032,14.5,70668,10.9421,1.52,0.0
1787729007.115,2033,14.7,69580,10.9408,1.52,0.0
1787729007.130,2034,14.5,70550,10.9418,1.52,0.0
1787729007.144,2035,14.6,70110,10.9335,1.52,0.0
1787729007.159,2036,14.5,70496,10.9409,1.52,0.0
1787729007.174,2037,14.5,70625,10.9718,1.52,0.0
1787729007.188,2038,14.5,70534,10.9192,1.52,0.0
1787729007.203,2039,14.5,70535,10.9352,1.52,0.0
1787729007.218,2040,14.5,70661,10.9567,1.52,0.0
1787729007.232,2041,14.5,70589,10.9620,1.52,0.0
1787729007.247,2042,14.5,70621,10.9518,1.52,0.0
1787729007.261,2043,14.5,70597,10.9544,1.52,0.0
1787729007.276,2044,14.5,70596,10.9770,1.52,0.0
1787729007.291,2045,14.5,70599,10.9458,1.52,0.0
1787729007.305,2046,14.5,70658,10.9566,1.52,0.0
1787729007.320,2047,14.5,70639,10.9556,1.52,0.0
1787729007.334,2048,14.5,70567,10.9547,1.52,0.0
1787729007.349,2049,14.5,70668,10.9215,1.52,0.0
1787729007.364,2050,14.5,70560,10.9797,1.52,0.0
1787729007.378,2051,14.5,70473,10.9531,1.52,0.0
1787729007.393,2052,14.5,70518,10.9375,1.52,0.0
1787729007.408,2053,14.5,70468,10.9487,1.52,0.0
1787729007.422,2054,14.5,70520,10.9453,1.52,0.0
1787729007.437,2055,14.5,70740,10.9532,1.52,0.0
1787729007.451,2056,14.5,70637,10.9549,1.52,0.0
1787729007.466,2057,14.5,70606,10.9282,1.52,0.0
1787729007.481,2058,14.5,70489,10.9544,1.52,0.0
1787729007.495,2059,14.5,70599,10.9551,1.52,0.0
1787729007.510,2060,14.5,70636,10.9411,1.52,0.0
1787729007.524,2061,14.5,70586,10.9162,1.52,0.0
1787729007.540,2062,15.0,68405,10.9355,1.52,0.0
1787729007.554,2063,14.5,70584,10.9617,1.52,0.0
1787729007.569,2064,14.5,70582,10.9642,1.52,0.0
1787729007.583,2065,14.5,70680,10.9520,1.52,0.0
1787729007.598,2066,14.5,70503,10.9448,1.52,0.0
1787729007.613,2067,14.5,70548,10.9347,1.52,0.0
1787729007.627,2068,14.5,70660,10.9777,1.52,0.0
1787729007.642,2069,14.5,70593,10.9569,1.52,0.0
1787729007.656,2070,14.5,70575,10.9580,1.52,0.0
1787729007.671,2071,14.5,70487,10.9750,1.52,0.0
1787729007.686,2072,14.5,70600,10.9496,1.52,0.0
1787729007.700,2073,14.5,70634,10.9615,1.52,0.0
1787729007.715,2074,14.5,70513,10.9558,1.52,0.0
1787729007.729,2075,14.5,70577,10.9400,1.52,0.0
1787729007.744,2076,14.5,70513,10.9088,1.52,0.0
1787729007.759,2077,14.5,70650,10.9714,1.52,0.0
1787729007.773,2078,14.5,70562,10.9394,1.52,0.0
1787729007.788,2079,14.5,70589,10.9503,1.52,0.0
1787729007.802,2080,14.5,70608,10.9303,1.52,0.0
1787729007.817,2081,14.5,70559,10.9420,1.52,0.0
1787729007.832,2082,14.5,70626,10.9262,1.52,0.0
1787729007.847,2083,15.6,65508,10.9402,1.52,0.0
1787729007.862,2084,14.5,70438,10.9777,1.52,0.0
1787729007.877,2085,14.5,70567,10.9554,1.52,0.0
1787729007.891,2086,14.5,70530,10.9528,1.52,0.0
1787729007.906,2087,14.5,70635,10.9649,1.52,0.0
1787729007.921,2088,14.5,70555,10.9519,1.52,0.0
1787729007.935,2089,14.5,70593,10.9291,1.52,0.0
1787729007.950,2090,14.5,70610,10.9437,1.52,0.0
1787729007.964,2091,14.5,70543,10.9575,1.52,0.0
1787729007.979,2092,14.5,70543,10.9396,1.52,0.0
1787729007.994,2093,14.5,70668,10.9690,1.52,0.0
1787729008.008,2094,14.5,70503,10.9632,1.52,0.0
1787729008.023,2095,14.5,70570,10.9779,1.52,0.0
1787729008.037,2096,14.5,70565,10.9797,1.52,0.0
1787729008.052,2097,14.5,70513,10.9314,1.52,0.0
1787729008.067,2098,14.5,70542,10.9372,1.52,0.0
1787729008.081,2099,14.5,70572,10.9508,1.52,0.0
1787729008.096,2100,14.5,70691,10.9304,1.52,0.0
1787729008.111,2101,14.5,70540,10.9509,1.52,0.0
1787729008.125,2102,14.5,70600,10.9298,1.52,0.0
1787729008.140,2103,14.7,69843,10.9569,1.52,0.0
1787729008.155,2104,14.5,70386,10.9527,1.52,0.0
1787729008.169,2105,14.5,70547,10.9803,1.52,0.0
1787729008.184,2106,14.5,70483,10.9543,1.52,0.0
1787729008.199,2107,14.5,70604,10.9494,1.52,0.0
1787729008.213,2108,14.5,70727,10.9497,1.52,0.0
1787729008.228,2109,14.5,70608,10.9571,1.52,0.0
1787729008.242,2110,14.5,70597,10.9538,1.52,0.0
1787729008.257,2111,14.5,70648,10.9340,1.52,0.0
1787729008.272,2112,14.5,70588,10.9480,1.52,0.0
1787729008.286,2113,14.5,70621,10.9313,1.52,0.0
1787729008.301,2114,14.5,70620,10.9782,1.52,0.0
1787729008.315,2115,14.5,70636,10.9672,1.52,0.0
1787729008.330,2116,14.5,70562,10.9306,1.52,0.0
1787729008.345,2117,14.5,70663,10.9514,1.52,0.0
1787729008.359,2118,14.5,70527,10.9681,1.52,0.0
1787729008.374,2119,14.5,70557,10.9210,1.52,0.0
1787729008.388,2120,14.5,70650,10.9855,1.52,0.0
1787729008.403,2121,14.5,70502,10.9481,1.52,0.0
1787729008.418,2122,14.5,70610,10.9676,1.52,0.0
1787729008.432,2123,14.5,70662,10.9547,1.52,0.0
1787729008.447,2124,14.5,70552,10.9453,1.52,0.0
1787729008.462,2125,14.5,70539,10.9287,1.52,0.0
1787729008.476,2126,14.5,70560,10.9793,1.52,0.0
1787729008.491,2127,14.5,70643,10.9509,1.52,0.0
1787729008.505,2128,14.5,70647,10.9417,1.52,0.0
1787729008.520,2129,14.5,70651,10.9476,1.52,0.0
1787729008.535,2130,14.5,70615,10.9288,1.52,0.0
1787729008.549,2131,14.5,70642,10.9549,1.52,0.0
1787729008.564,2132,14.5,70561,10.9312,1.52,0.0
1787729008.578,2133,14.5,70677,10.9479,1.52,0.0
1787729008.593,2134,14.5,70475,10.9575,1.52,0.0
1787729008.608,2135,14.5,70521,10.9551,1.52,0.0
1787729008.622,2136,14.5,70520,10.9429,1.52,0.0
1787729008.637,2137,14.5,70427,10.9212,1.52,0.0
1787729008.651,2138,14.5,70583,10.9564,1.52,0.0
1787729008.666,2139,14.5,70546,10.9782,1.52,0.0
1787729008.681,2140,14.5,70621,10.9655,1.52,0.0
1787729008.695,2141,14.5,70641,10.9279,1.52,0.0
1787729008.710,2142,14.5,70475,10.9311,1.52,0.0
1787729008.725,2143,14.5,70584,10.9185,1.52,0.0
1787729008.739,2144,14.5,70542,10.9633,1.52,0.0
1787729008.754,2145,14.5,70577,10.9237,1.52,0.0
1787729008.768,2146,14.5,70646,10.9521,1.52,0.0
1787729008.783,2147,14.5,70567,10.9530,1.52,0.0
1787729008.798,2148,14.5,70516,10.9485,1.52,0.0
1787729008.812,2149,14.5,70482,10.9576,1.52,0.0
1787729008.827,2150,14.5,70552,10.9016,1.52,0.0
1787729008.841,2151,14.5,70623,10.9612,1.52,0.0
1787729008.856,2152,14.6,70370,10.9679,1.52,0.0
1787729010.049,2153,611.9,1673,10.9502,1.52,585.2
1787729010.094,2154,44.8,22872,10.9433,1.52,1.3
1787729010.145,2155,49.8,20560,10.9511,1.52,0.8
1787729010.160,2156,15.2,67407,10.9515,1.52,0.0
1787729010.175,2157,14.6,70357,10.9454,1.52,0.0
1787729010.190,2158,14.9,68651,10.9614,1.52,0.0
1787729010.204,2159,14.5,70457,10.9667,1.52,0.0
1787729010.219,2160,14.5,70534,10.9358,1.52,0.0
1787729010.234,2161,14.5,70391,10.9586,1.52,0.0
1787729010.248,2162,14.5,70400,10.9534,1.52,0.0
1787729010.263,2163,14.5,70493,10.9379,1.52,0.0
1787729010.278,2164,14.5,70527,10.9711,1.52,0.0
1787729010.292,2165,14.5,70615,10.9637,1.52,0.0
1787729010.307,2166,14.5,70468,10.9435,1.52,0.0
1787729010.322,2167,14.9,68559,10.9442,1.52,0.0
1787729010.336,2168,14.5,70603,10.9238,1.52,0.0
1787729010.351,2169,14.5,70493,10.9519,1.52,0.0
1787729010.366,2170,14.6,70294,10.9065,1.52,0.0
1787729010.380,2171,14.6,70362,10.9440,1.52,0.0
1787729010.395,2172,14.5,70604,10.9551,1.52,0.0
1787729010.412,2173,16.3,62719,10.9646,1.52,0.0
1787729010.430,2174,17.5,58507,10.9469,1.52,0.0
1787729010.445,2175,15.5,66050,10.9509,1.52,0.0
1787729010.462,2176,16.9,60676,10.9321,1.52,0.0
1787729010.478,2177,15.4,66307,10.9631,1.52,0.0
1787729010.494,2178,15.4,66675,10.9614,1.52,0.0
1787729010.509,2179,15.7,65267,10.9611,1.52,0.0
1787729010.525,2180,15.2,67215,10.9617,1.52,0.0
