ts,step,dt_ms,tok_per_s,loss,peak_gib
1787726694.562,1291,18.6,54942,10.9337,1.52
1787726694.602,1292,40.2,25499,10.9690,1.52
1787726694.673,1293,70.1,14607,10.9592,1.52
1787726694.731,1294,57.6,17786,10.9441,1.52
1787726694.755,1295,24.1,42528,10.9445,1.52
1787726694.810,1296,54.1,18918,10.9323,1.52
1787726694.882,1297,72.1,14209,10.9830,1.52
1787726694.937,1298,54.6,18758,10.9621,1.52
1787726694.963,1299,25.1,40783,10.9483,1.52
1787726695.023,1300,60.0,17062,10.9702,1.52
1787726695.100,1301,76.5,13386,10.9672,1.52
1787726695.156,1302,55.4,18471,10.9432,1.52
1787726695.180,1303,24.2,42326,10.9833,1.52
1787726695.218,1304,37.3,27445,10.9994,1.52
1787726695.279,1305,61.4,16685,10.9260,1.52
1787726695.302,1306,22.7,45063,10.9490,1.52
1787726695.321,1307,18.7,54726,10.9744,1.52
1787726695.340,1308,18.6,54954,10.9395,1.52
1787726695.359,1309,18.6,55002,10.9295,1.52
1787726695.377,1310,18.6,54991,10.9511,1.52
1787726695.396,1311,18.6,54979,10.9693,1.52
1787726695.415,1312,18.6,54945,10.9365,1.52
1787726695.433,1313,18.6,55026,10.9252,1.52
1787726695.452,1314,18.7,54886,10.9475,1.52
1787726695.471,1315,18.6,54991,10.9298,1.52
1787726695.490,1316,18.6,54985,10.9307,1.52
1787726695.508,1317,18.6,55026,10.9495,1.52
1787726695.527,1318,18.6,54976,10.9381,1.52
1787726695.546,1319,18.6,54952,10.9532,1.52
1787726695.565,1320,18.6,55000,10.9566,1.52
1787726695.583,1321,18.7,54891,10.9266,1.52
1787726695.602,1322,18.6,55032,10.9391,1.52
1787726695.621,1323,18.6,55013,10.9347,1.52
1787726695.640,1324,18.6,54978,10.9387,1.52
1787726695.658,1325,18.6,54983,10.9371,1.52
1787726695.677,1326,18.6,54934,10.9484,1.52
1787726695.696,1327,18.6,54919,10.9532,1.52
1787726695.715,1328,18.6,54971,10.9719,1.52
1787726695.733,1329,18.6,54972,10.9548,1.52
1787726695.752,1330,18.6,55013,10.9665,1.52
1787726695.771,1331,18.6,54983,10.9458,1.52
1787726695.790,1332,18.6,55012,10.9452,1.52
1787726695.808,1333,18.6,55000,10.9816,1.52
1787726695.827,1334,18.6,54928,10.9369,1.52
1787726695.846,1335,18.6,54964,10.9577,1.52
1787726695.864,1336,18.6,55002,10.9451,1.52
1787726695.883,1337,18.6,55064,10.9526,1.52
1787726695.902,1338,18.6,54986,10.9326,1.52
1787726695.921,1339,18.6,55031,10.9400,1.52
1787726695.939,1340,18.6,54979,10.9405,1.52
1787726695.958,1341,18.6,55007,10.9619,1.52
1787726695.977,1342,18.6,55010,10.9411,1.52
1787726695.996,1343,18.6,55044,10.9376,1.52
1787726696.014,1344,18.6,55029,10.9314,1.52
1787726696.033,1345,18.6,54981,10.9682,1.52
1787726696.052,1346,18.6,54997,10.9585,1.52
1787726696.070,1347,18.6,54972,10.9782,1.52
1787726696.089,1348,18.6,55047,10.9553,1.52
1787726696.108,1349,18.6,54926,10.9631,1.52
1787726696.127,1350,18.6,54976,10.9658,1.52
1787726696.145,1351,18.6,55013,10.9636,1.52
1787726696.164,1352,18.6,55067,10.9272,1.52
1787726696.183,1353,18.6,55032,10.9620,1.52
1787726696.201,1354,18.6,55019,10.9439,1.52
1787726696.220,1355,18.6,55010,10.9741,1.52
1787726696.239,1356,18.7,54839,10.9625,1.52
1787726696.258,1357,18.6,54995,10.9665,1.52
1787726696.276,1358,18.6,54977,10.9587,1.52
1787726696.295,1359,18.6,55029,10.9517,1.52
1787726696.314,1360,18.6,54926,10.9599,1.52
1787726696.333,1361,18.6,54972,10.9646,1.52
1787726696.351,1362,18.6,55027,10.9595,1.52
1787726696.370,1363,18.6,54986,10.9780,1.52
1787726696.389,1364,18.6,55007,10.9478,1.52
1787726696.408,1365,18.6,55009,10.9780,1.52
1787726696.426,1366,18.6,55015,10.9220,1.52
1787726696.445,1367,18.6,54934,10.9540,1.52
1787726696.464,1368,18.6,55046,10.9322,1.52
1787726696.483,1369,18.6,54985,10.9441,1.52
1787726696.501,1370,18.6,55009,10.9476,1.52
1787726696.520,1371,18.6,55005,10.9719,1.52
1787726696.539,1372,18.6,55027,10.9557,1.52
1787726696.557,1373,18.6,55024,10.9593,1.52
1787726696.576,1374,18.6,54988,10.9426,1.52
1787726696.595,1375,18.6,54992,10.9684,1.52
1787726696.614,1376,18.6,55010,10.9529,1.52
1787726696.632,1377,18.6,55028,10.9485,1.52
1787726696.651,1378,18.6,54960,10.9505,1.52
1787726696.670,1379,18.6,54981,10.9982,1.52
1787726696.689,1380,18.7,54765,10.9497,1.52
1787726696.707,1381,18.6,54971,10.9447,1.52
1787726696.726,1382,18.6,54990,10.9786,1.52
1787726696.745,1383,18.6,55035,10.9623,1.52
1787726696.764,1384,18.6,54992,10.9258,1.52
1787726696.782,1385,18.6,54994,10.9869,1.52
1787726696.801,1386,18.6,54907,10.9607,1.52
1787726696.820,1387,18.6,55044,10.9399,1.52
1787726696.838,1388,18.6,55035,10.9408,1.52
1787726696.857,1389,18.6,55024,10.9765,1.52
1787726696.876,1390,18.6,55068,10.9480,1.52
1787726696.895,1391,18.6,54964,10.9672,1.52
1787726696.913,1392,18.6,55011,10.9635,1.52
1787726696.932,1393,18.6,54990,10.9659,1.52
1787726696.951,1394,18.6,54985,10.9492,1.52
1787726696.969,1395,18.6,54968,10.9501,1.52
1787726696.988,1396,18.6,54967,10.9292,1.52
1787726697.007,1397,18.6,55014,10.9586,1.52
1787726697.026,1398,18.6,55028,10.9502,1.52
1787726697.044,1399,18.6,55058,10.9321,1.52
1787726697.063,1400,18.6,55023,10.9241,1.52
1787726697.082,1401,18.6,54976,10.9400,1.52
1787726697.101,1402,18.6,55012,10.9424,1.52
1787726697.119,1403,18.6,54988,10.9703,1.52
1787726697.138,1404,18.6,55021,10.9637,1.52
1787726697.157,1405,18.6,54992,10.9455,1.52
1787726697.175,1406,18.6,55031,10.9349,1.52
1787726697.194,1407,18.6,55062,10.9557,1.52
1787726697.213,1408,18.6,55057,10.9347,1.52
1787726697.232,1409,18.6,55047,10.9324,1.52
1787726697.250,1410,18.6,55013,10.9611,1.52
1787726697.269,1411,18.6,55016,10.9585,1.52
1787726697.288,1412,18.6,54984,10.9404,1.52
1787726697.306,1413,18.6,55013,10.9385,1.52
1787726697.325,1414,18.6,54950,10.9412,1.52
1787726697.344,1415,18.6,54976,10.9268,1.52
1787726697.363,1416,18.6,55054,10.9713,1.52
1787726697.381,1417,18.6,54991,10.9506,1.52
1787726697.400,1418,18.6,54954,10.9554,1.52
1787726697.419,1419,18.6,54952,10.9528,1.52
1787726697.438,1420,18.6,55031,10.9702,1.52
1787726697.456,1421,18.6,54933,10.9473,1.52
1787726697.475,1422,18.6,54998,10.9578,1.52
1787726697.494,1423,18.6,55010,10.9378,1.52
1787726697.513,1424,18.6,54946,10.9634,1.52
1787726697.531,1425,18.6,54990,10.9777,1.52
1787726697.550,1426,18.6,54974,10.9730,1.52
1787726697.569,1427,18.6,55021,10.9215,1.52
1787726697.587,1428,18.6,54973,10.9573,1.52
1787726697.606,1429,18.6,54991,10.9491,1.52
1787726697.625,1430,18.6,55014,10.9372,1.52
1787726697.644,1431,18.6,55007,10.9548,1.52
1787726697.662,1432,18.6,54970,10.9522,1.52
1787726697.681,1433,18.7,54668,10.9708,1.52
1787726697.700,1434,18.6,55004,10.9360,1.52
1787726697.719,1435,18.6,55063,10.9620,1.52
1787726697.737,1436,18.6,55031,10.9469,1.52
1787726697.756,1437,18.6,54964,10.9360,1.52
1787726697.775,1438,18.6,55045,10.9497,1.52
1787726697.794,1439,18.6,55058,10.9382,1.52
1787726697.812,1440,18.6,54984,10.9830,1.52
1787726697.831,1441,18.6,54963,10.9586,1.52
1787726697.850,1442,18.6,55033,10.9507,1.52
1787726697.868,1443,18.6,54987,10.9545,1.52
1787726697.887,1444,18.6,54951,10.9430,1.52
1787726697.906,1445,18.6,54953,10.9565,1.52
1787726697.925,1446,18.6,54995,10.9843,1.52
1787726697.943,1447,18.6,55023,10.9407,1.52
1787726697.962,1448,18.6,55026,10.9460,1.52
1787726697.981,1449,18.6,55000,10.9699,1.52
1787726698.000,1450,18.6,55046,10.9540,1.52
1787726698.018,1451,18.6,54980,10.9531,1.52
1787726698.037,1452,18.6,55001,10.9322,1.52
1787726698.056,1453,18.6,54982,10.9354,1.52
1787726698.074,1454,18.6,55065,10.9488,1.52
1787726698.093,1455,18.6,55041,10.9348,1.52
1787726698.112,1456,18.6,54984,10.9218,1.52
1787726698.131,1457,18.6,55019,10.9237,1.52
1787726698.149,1458,18.6,55040,10.9789,1.52
1787726698.168,1459,18.6,55019,10.9243,1.52
1787726698.187,1460,18.6,54995,10.9423,1.52
1787726698.205,1461,18.6,55008,10.9684,1.52
1787726698.224,1462,18.6,55003,10.9260,1.52
1787726698.243,1463,18.6,55055,10.9717,1.52
1787726698.262,1464,18.6,55018,10.9727,1.52
1787726698.280,1465,18.6,54993,10.9488,1.52
1787726698.299,1466,18.6,55026,10.9639,1.52
1787726698.318,1467,18.6,55077,10.9556,1.52
1787726698.336,1468,18.6,55033,10.9691,1.52
1787726698.355,1469,18.6,55039,10.9491,1.52
1787726698.374,1470,18.6,54986,10.9593,1.52
1787726698.393,1471,18.6,55014,10.9743,1.52
1787726698.411,1472,18.6,55016,10.9371,1.52
1787726698.430,1473,18.6,54982,10.9702,1.52
1787726698.449,1474,18.6,54939,10.9391,1.52
1787726698.468,1475,18.6,55012,10.9466,1.52
1787726698.486,1476,18.6,54984,10.9438,1.52
1787726698.505,1477,18.6,55078,10.9362,1.52
1787726698.524,1478,18.6,55016,10.9436,1.52
1787726698.542,1479,18.6,54988,10.9322,1.52
1787726698.561,1480,18.6,55009,10.9559,1.52
1787726698.580,1481,18.6,54985,10.9346,1.52
1787726698.599,1482,18.6,55050,10.9437,1.52
1787726698.617,1483,18.6,55027,10.9349,1.52
1787726698.636,1484,18.6,55055,10.9429,1.52
1787726698.655,1485,18.6,54996,10.9190,1.52
1787726698.673,1486,18.6,55003,10.9573,1.52
1787726698.692,1487,18.7,54804,10.9725,1.52
1787726698.711,1488,18.6,54954,10.9432,1.52
1787726698.730,1489,18.6,55028,10.9497,1.52
1787726698.748,1490,18.6,54928,10.9289,1.52
1787726698.767,1491,18.6,55016,10.9382,1.52
1787726698.786,1492,18.6,55002,10.9551,1.52
1787726698.805,1493,18.6,55032,10.9770,1.52
1787726698.823,1494,18.6,55036,10.9395,1.52
1787726698.842,1495,18.6,54985,10.9532,1.52
1787726698.861,1496,18.6,54982,10.9555,1.52
1787726698.880,1497,18.6,54944,10.9289,1.52
1787726698.898,1498,18.6,54982,10.9503,1.52
1787726698.917,1499,18.6,54991,10.9345,1.52
1787726698.936,1500,18.6,55028,10.9591,1.52
1787726698.954,1501,18.6,54972,10.9512,1.52
1787726698.973,1502,18.6,55081,10.9527,1.52
1787726698.992,1503,18.6,54990,10.9632,1.52
1787726699.011,1504,18.6,55029,10.9784,1.52
1787726699.029,1505,18.6,55021,10.9320,1.52
1787726699.048,1506,18.6,54995,10.9791,1.52
1787726699.067,1507,18.6,55066,10.9626,1.52
1787726699.085,1508,18.6,55017,10.9540,1.52
1787726699.104,1509,18.6,54977,10.9271,1.52
1787726699.123,1510,18.6,54974,10.9310,1.52
1787726699.142,1511,18.6,55016,10.9546,1.52
1787726699.160,1512,18.6,55009,10.9378,1.52
1787726699.179,1513,18.6,54962,10.9281,1.52
1787726699.198,1514,18.6,54980,10.9427,1.52
1787726699.217,1515,18.6,54990,10.9485,1.52
1787726699.235,1516,18.6,55038,10.9258,1.52
1787726699.254,1517,18.6,54992,10.9859,1.52
1787726699.273,1518,18.6,55042,10.9611,1.52
1787726699.291,1519,18.6,55035,10.9477,1.52
1787726699.310,1520,18.6,54964,10.9596,1.52
1787726699.329,1521,18.6,54930,10.9518,1.52
1787726699.348,1522,18.6,55023,10.9476,1.52
1787726699.366,1523,18.6,55025,10.9627,1.52
1787726699.385,1524,18.6,54971,10.9438,1.52
1787726699.404,1525,18.6,55016,10.9518,1.52
1787726699.423,1526,18.6,55014,10.9580,1.52
1787726699.441,1527,18.6,54998,10.9342,1.52
1787726699.460,1528,18.6,54915,10.9242,1.52
1787726699.479,1529,18.6,55051,10.9489,1.52
1787726699.497,1530,18.6,54995,10.9418,1.52
1787726699.516,1531,18.6,55008,10.9503,1.52
1787726699.535,1532,18.6,54933,10.9227,1.52
1787726699.554,1533,18.6,55004,10.9792,1.52
1787726699.572,1534,18.6,54978,10.9720,1.52
1787726699.591,1535,18.6,54952,10.9552,1.52
1787726699.610,1536,18.6,54981,10.9430,1.52
1787726699.629,1537,18.6,54992,10.9550,1.52
1787726699.647,1538,18.6,55007,10.9628,1.52
1787726699.666,1539,18.6,55057,10.9313,1.52
1787726699.685,1540,18.7,54636,10.9404,1.52
1787726699.704,1541,18.7,54739,10.9743,1.52
1787726699.722,1542,18.6,54991,10.9682,1.52
1787726699.741,1543,18.6,55056,10.9435,1.52
1787726699.760,1544,18.6,54996,10.9598,1.52
1787726699.779,1545,18.6,55021,10.9309,1.52
1787726699.797,1546,18.6,55021,10.9382,1.52
1787726699.816,1547,18.6,55007,10.9698,1.52
1787726699.835,1548,18.6,54961,10.9515,1.52
1787726699.854,1549,18.6,55050,10.9294,1.52
1787726699.872,1550,18.6,54998,10.9380,1.52
1787726699.891,1551,18.6,54973,10.9366,1.52
1787726699.910,1552,18.6,54984,10.9654,1.52
1787726699.928,1553,18.6,54990,10.9482,1.52
1787726699.947,1554,18.6,54987,10.9496,1.52
1787726699.966,1555,18.6,55017,10.9165,1.52
1787726699.985,1556,18.6,54954,10.9855,1.52
1787726700.003,1557,18.6,55050,10.9704,1.52
1787726700.022,1558,18.6,54976,10.9560,1.52
1787726700.041,1559,18.6,55068,10.9479,1.52
1787726700.060,1560,18.6,55024,10.9384,1.52
1787726700.078,1561,18.6,54980,10.9356,1.52
1787726700.097,1562,18.6,54994,10.9529,1.52
1787726700.116,1563,18.6,55025,10.9490,1.52
1787726700.134,1564,18.6,55016,10.9597,1.52
1787726700.153,1565,18.6,55004,10.9417,1.52
1787726700.172,1566,18.6,54963,10.9612,1.52
1787726700.191,1567,18.6,55033,10.9301,1.52
1787726700.209,1568,18.6,55009,10.9379,1.52
1787726700.228,1569,18.6,54962,10.9523,1.52
1787726700.247,1570,18.6,55000,10.9333,1.52
1787726700.266,1571,18.6,55030,10.9609,1.52
1787726700.284,1572,18.6,55014,10.9744,1.52
1787726700.303,1573,18.6,54957,10.9720,1.52
1787726700.322,1574,18.6,54948,10.9340,1.52
1787726700.341,1575,18.7,54860,10.9356,1.52
1787726700.359,1576,18.6,54997,10.9651,1.52
1787726700.378,1577,18.6,55005,10.9406,1.52
1787726700.397,1578,18.6,55056,10.9602,1.52
1787726700.415,1579,18.6,55056,10.9279,1.52
1787726700.434,1580,18.6,55029,10.9423,1.52
1787726700.453,1581,18.6,54949,10.9215,1.52
1787726700.472,1582,18.6,55010,10.9693,1.52
1787726700.490,1583,18.6,55043,10.9399,1.52
1787726700.509,1584,18.6,55016,10.9586,1.52
1787726700.528,1585,18.6,55020,10.9572,1.52
1787726700.546,1586,18.6,55005,10.9817,1.52
1787726700.565,1587,18.6,55031,10.9612,1.52
1787726700.584,1588,18.8,54598,10.9361,1.52
1787726700.603,1589,18.6,54936,10.9644,1.52
1787726700.622,1590,18.6,54995,10.9814,1.52
1787726700.640,1591,18.6,54973,10.9318,1.52
1787726700.659,1592,18.6,54953,10.9328,1.52
1787726700.678,1593,18.6,55018,10.9180,1.52
1787726700.697,1594,18.6,54920,10.9521,1.52
1787726700.715,1595,18.6,55078,10.9429,1.52
1787726700.734,1596,18.6,54985,10.9400,1.52
1787726700.753,1597,18.6,55019,10.9371,1.52
1787726700.771,1598,18.6,55018,10.9431,1.52
1787726700.790,1599,18.6,55051,10.9617,1.52
1787726700.809,1600,18.6,55007,10.9656,1.52
1787726700.828,1601,18.6,54985,10.9704,1.52
1787726700.846,1602,18.6,54959,10.9468,1.52
1787726700.865,1603,18.6,55016,10.9338,1.52
1787726700.884,1604,18.6,54959,10.9469,1.52
1787726700.903,1605,18.6,55049,10.9680,1.52
1787726700.921,1606,18.6,54996,10.9552,1.52
1787726700.940,1607,18.6,54991,10.9527,1.52
1787726700.959,1608,18.6,54982,10.9603,1.52
1787726700.977,1609,18.6,54936,10.9580,1.52
1787726700.996,1610,18.6,54969,10.9488,1.52
1787726701.015,1611,18.6,54949,10.9639,1.52
1787726701.034,1612,18.6,55062,10.9782,1.52
1787726701.052,1613,18.6,54986,10.9321,1.52
1787726701.071,1614,18.6,54936,10.9556,1.52
1787726701.090,1615,18.6,55009,10.9427,1.52
1787726701.109,1616,18.6,54995,10.9742,1.52
1787726701.127,1617,18.6,54953,10.9449,1.52
1787726701.146,1618,18.6,54967,10.9643,1.52
1787726701.165,1619,18.6,55000,10.9063,1.52
1787726701.183,1620,18.6,55011,10.9680,1.52
1787726701.202,1621,18.6,54947,10.9741,1.52
1787726701.221,1622,18.6,54964,10.9275,1.52
1787726701.240,1623,18.6,55000,10.9588,1.52
1787726701.258,1624,18.6,54961,10.9684,1.52
1787726701.277,1625,18.6,54978,10.9316,1.52
1787726701.296,1626,18.6,55011,10.9690,1.52
1787726701.315,1627,18.6,55015,10.9442,1.52
1787726701.333,1628,18.6,54968,10.9645,1.52
1787726701.352,1629,18.8,54557,10.9558,1.52
1787726701.371,1630,18.6,54933,10.9443,1.52
1787726701.390,1631,18.6,55004,10.9650,1.52
1787726701.408,1632,18.6,54987,10.9510,1.52
1787726701.427,1633,18.6,54945,10.9428,1.52
1787726701.446,1634,18.7,54887,10.9616,1.52
1787726701.465,1635,18.6,55008,10.9531,1.52
1787726701.483,1636,18.6,54990,10.9337,1.52
1787726701.502,1637,18.6,54995,10.9487,1.52
1787726701.521,1638,18.6,55014,10.9453,1.52
1787726701.540,1639,18.6,55000,10.9327,1.52
1787726701.558,1640,18.6,55002,10.9229,1.52
1787726701.577,1641,18.7,54859,10.9555,1.52
1787726701.596,1642,18.6,55004,10.9417,1.52
1787726701.615,1643,18.6,54982,10.9471,1.52
1787726701.634,1644,19.4,52710,10.9728,1.52
1787726701.655,1645,19.7,51863,10.9491,1.52
1787726701.674,1646,19.6,52144,10.9485,1.52
1787726701.694,1647,19.4,52659,10.9483,1.52
1787726701.738,1648,43.8,23380,10.9534,1.52
1787726701.807,1649,68.2,15004,10.9302,1.52
1787726701.865,1650,57.3,17859,10.9142,1.52
1787726701.889,1651,23.9,42840,10.9601,1.52
1787726701.941,1652,50.8,20158,10.9379,1.52
1787726702.013,1653,72.1,14203,10.9397,1.52
1787726702.072,1654,58.2,17599,10.9487,1.52
1787726702.097,1655,24.7,41480,10.9313,1.52
1787726702.158,1656,60.7,16859,10.9468,1.52
1787726702.235,1657,76.5,13384,10.9431,1.52
1787726702.290,1658,55.1,18584,10.9557,1.52
1787726702.315,1659,25.0,41004,10.9619,1.52
1787726702.334,1660,19.0,53947,10.9454,1.52
1787726702.355,1661,19.9,51484,10.9650,1.52
1787726702.374,1662,19.5,52622,10.9503,1.52
1787726702.394,1663,19.6,52359,10.9458,1.52
1787726702.414,1664,19.8,51669,10.9249,1.52
1787726702.435,1665,19.9,51493,10.9497,1.52
1787726702.455,1666,19.9,51560,10.9425,1.52
1787726702.475,1667,19.8,51671,10.9189,1.52
1787726702.496,1668,20.8,49124,10.9222,1.52
1787726702.518,1669,21.3,47970,10.9236,1.52
1787726702.539,1670,21.5,47702,10.9261,1.52
1787726702.561,1671,21.1,48577,10.9609,1.52
1787726702.582,1672,21.5,47718,10.9305,1.52
1787726702.604,1673,21.2,48208,10.9515,1.52
1787726702.625,1674,21.1,48525,10.9446,1.52
1787726702.656,1675,30.6,33418,10.9356,1.52
1787726702.696,1676,39.8,25761,10.9185,1.52
1787726702.736,1677,39.9,25669,10.9464,1.52
1787726702.766,1678,29.7,34501,10.9581,1.52
1787726702.785,1679,18.9,54281,10.9682,1.52
1787726702.804,1680,18.9,54265,10.9365,1.52
1787726702.823,1681,18.9,54251,10.9649,1.52
1787726702.842,1682,18.8,54330,10.9643,1.52
1787726702.861,1683,18.8,54347,10.9817,1.52
1787726702.880,1684,18.9,54276,10.9665,1.52
1787726702.899,1685,18.9,54317,10.9402,1.52
1787726702.918,1686,18.8,54349,10.9366,1.52
1787726702.936,1687,18.8,54334,10.9459,1.52
1787726702.955,1688,18.9,54275,10.9420,1.52
1787726702.974,1689,18.9,54301,10.9148,1.52
1787726702.993,1690,18.9,54264,10.9346,1.52
1787726703.012,1691,18.9,54305,10.9511,1.52
1787726703.031,1692,18.9,54281,10.9236,1.52
1787726703.050,1693,18.8,54336,10.9626,1.52
1787726703.069,1694,18.9,54176,10.9367,1.52
1787726703.088,1695,18.9,54243,10.9604,1.52
1787726703.107,1696,18.9,54305,10.9474,1.52
1787726703.126,1697,18.9,54302,10.9384,1.52
1787726703.145,1698,18.8,54347,10.9530,1.52
1787726703.164,1699,18.9,54248,10.9683,1.52
1787726703.183,1700,18.9,54283,10.9532,1.52
1787726703.202,1701,18.9,54244,10.9504,1.52
1787726703.221,1702,18.9,54245,10.9435,1.52
1787726703.240,1703,18.8,54326,10.9475,1.52
1787726703.259,1704,18.9,54279,10.9734,1.52
1787726703.278,1705,18.8,54334,10.9367,1.52
1787726703.297,1706,18.9,54314,10.9396,1.52
1787726703.316,1707,18.9,54288,10.9377,1.52
1787726703.335,1708,19.1,53721,10.9538,1.52
1787726703.354,1709,18.9,54218,10.9640,1.52
1787726703.373,1710,18.9,54320,10.9332,1.52
1787726703.392,1711,18.9,54317,10.9368,1.52
1787726703.411,1712,18.9,54308,10.9665,1.52
1787726703.430,1713,18.9,54242,10.9432,1.52
1787726703.449,1714,18.8,54324,10.9507,1.52
1787726703.468,1715,18.8,54329,10.9671,1.52
1787726703.487,1716,18.8,54325,10.9699,1.52
1787726703.506,1717,18.8,54325,10.9306,1.52
1787726703.525,1718,18.8,54339,10.9553,1.52
1787726703.544,1719,18.9,54277,10.9568,1.52
1787726703.563,1720,18.9,54245,10.9769,1.52
1787726703.582,1721,18.9,54259,10.9616,1.52
1787726703.601,1722,18.9,54312,10.9409,1.52
1787726703.620,1723,18.9,54281,10.9517,1.52
1787726703.639,1724,18.9,54312,10.9558,1.52
1787726703.658,1725,18.8,54330,10.9398,1.52
1787726703.677,1726,18.8,54353,10.9624,1.52
1787726703.696,1727,18.9,54224,10.9506,1.52
1787726703.715,1728,18.9,54308,10.9621,1.52
1787726703.733,1729,18.9,54255,10.9642,1.52
1787726703.752,1730,18.9,54299,10.9636,1.52
1787726703.771,1731,18.9,54297,10.9627,1.52
1787726703.790,1732,18.9,54267,10.9458,1.52
1787726703.809,1733,18.9,54303,10.9451,1.52
1787726703.828,1734,18.9,54267,10.9361,1.52
1787726703.847,1735,18.8,54361,10.9430,1.52
1787726703.866,1736,18.9,54238,10.9486,1.52
1787726703.885,1737,18.9,54305,10.9396,1.52
1787726703.904,1738,18.9,54231,10.9335,1.52
1787726703.923,1739,18.9,54230,10.9341,1.52
1787726703.942,1740,18.9,54321,10.9233,1.52
1787726703.961,1741,18.9,54239,10.9492,1.52
1787726703.980,1742,18.9,54224,10.9452,1.52
1787726703.999,1743,18.9,54295,10.9231,1.52
1787726704.018,1744,18.9,54292,10.9238,1.52
1787726704.037,1745,18.9,54277,10.9436,1.52
1787726704.056,1746,18.9,54277,10.9439,1.52
1787726704.075,1747,18.9,54264,10.9540,1.52
1787726704.094,1748,18.9,54275,10.9558,1.52
1787726704.113,1749,18.9,54277,10.9553,1.52
1787726704.132,1750,18.9,54296,10.9562,1.52
1787726704.151,1751,18.8,54324,10.9649,1.52
1787726704.170,1752,18.9,54279,10.9648,1.52
1787726704.189,1753,18.8,54332,10.9533,1.52
1787726704.208,1754,18.9,54280,10.9561,1.52
1787726704.227,1755,18.9,54294,10.9135,1.52
1787726704.246,1756,18.9,54301,10.9626,1.52
1787726704.265,1757,18.8,54369,10.9457,1.52
1787726704.284,1758,18.9,54290,10.9368,1.52
1787726704.303,1759,18.9,54319,10.9258,1.52
1787726704.322,1760,18.9,54316,10.9431,1.52
1787726704.341,1761,18.9,54309,10.9377,1.52
1787726704.360,1762,18.9,54290,10.9479,1.52
1787726704.379,1763,18.8,54333,10.9608,1.52
1787726704.397,1764,18.9,54320,10.9645,1.52
1787726704.416,1765,18.9,54211,10.9474,1.52
1787726704.435,1766,18.9,54303,10.9462,1.52
1787726704.454,1767,18.9,54219,10.9435,1.52
1787726704.473,1768,18.9,54270,10.9349,1.52
1787726704.492,1769,18.9,54260,10.9808,1.52
1787726704.511,1770,18.9,54284,10.9357,1.52
1787726704.530,1771,18.9,54238,10.9411,1.52
1787726704.549,1772,18.9,54316,10.9828,1.52
1787726704.568,1773,18.9,54272,10.9618,1.52
1787726704.587,1774,18.9,54150,10.9534,1.52
1787726704.606,1775,18.9,54255,10.9591,1.52
1787726704.625,1776,18.9,54281,10.9652,1.52
1787726704.644,1777,18.9,54315,10.9520,1.52
1787726704.663,1778,18.9,54263,10.9202,1.52
1787726704.682,1779,19.0,54006,10.9649,1.52
1787726704.701,1780,18.8,54325,10.9416,1.52
1787726704.720,1781,18.9,54270,10.9858,1.52
1787726704.739,1782,18.8,54345,10.9493,1.52
1787726704.758,1783,18.9,54303,10.9599,1.52
1787726704.777,1784,18.9,54212,10.9175,1.52
1787726704.796,1785,18.8,54341,10.9076,1.52
1787726704.815,1786,18.9,54316,10.9570,1.52
1787726704.834,1787,18.9,54284,10.9913,1.52
1787726704.853,1788,18.9,54315,10.9262,1.52
1787726704.872,1789,18.9,54219,10.9359,1.52
1787726704.891,1790,18.8,54343,10.9466,1.52
1787726704.910,1791,18.8,54352,10.9453,1.52
1787726704.929,1792,18.9,54303,10.9399,1.52
1787726704.948,1793,18.9,54262,10.9326,1.52
1787726704.967,1794,18.9,54305,10.9498,1.52
1787726704.986,1795,18.9,54250,10.9499,1.52
1787726705.005,1796,18.9,54274,10.9331,1.52
1787726705.024,1797,18.9,54092,10.9343,1.52
1787726705.043,1798,18.9,54270,10.9671,1.52
1787726705.062,1799,18.9,54268,10.9467,1.52
1787726705.081,1800,18.8,54367,10.9342,1.52
1787726705.100,1801,18.9,54310,10.9417,1.52
1787726705.120,1802,19.6,52210,10.9781,1.52
1787726705.139,1803,18.9,54277,10.9516,1.52
1787726705.157,1804,18.9,54310,10.9507,1.52
1787726705.176,1805,18.8,54345,10.9457,1.52
1787726705.195,1806,18.9,54298,10.9130,1.52
1787726705.214,1807,18.9,54290,10.9543,1.52
1787726705.233,1808,18.8,54343,10.9588,1.52
1787726705.252,1809,18.9,54282,10.9744,1.52
1787726705.271,1810,18.9,54233,10.9513,1.52
1787726705.290,1811,18.9,54303,10.9598,1.52
1787726705.309,1812,18.8,54334,10.9608,1.52
1787726705.328,1813,18.9,54223,10.9630,1.52
1787726705.347,1814,18.8,54342,10.9346,1.52
1787726705.366,1815,18.9,54294,10.9305,1.52
1787726705.385,1816,18.8,54336,10.9586,1.52
1787726705.404,1817,18.9,54240,10.9362,1.52
1787726705.423,1818,18.9,54273,10.9378,1.52
1787726705.442,1819,18.9,54303,10.9652,1.52
1787726705.461,1820,18.8,54325,10.9559,1.52
1787726705.480,1821,18.9,54270,10.9463,1.52
1787726705.499,1822,18.9,54302,10.9483,1.52
1787726705.518,1823,18.9,54292,10.9351,1.52
1787726705.537,1824,18.9,54277,10.9393,1.52
1787726705.556,1825,18.9,54237,10.9617,1.52
1787726705.575,1826,18.8,54358,10.9590,1.52
1787726705.594,1827,18.8,54336,10.9736,1.52
