ts,step,dt_ms,tok_per_s,loss,peak_gib
1787726962.862,1213,13.9,73888,10.9469,1.52
1787726962.876,1214,13.9,73759,10.9779,1.52
1787726962.890,1215,13.9,73707,10.9410,1.52
1787726962.904,1216,13.9,73606,10.9543,1.52
1787726962.918,1217,13.9,73847,10.9492,1.52
1787726962.932,1218,13.9,73842,10.9747,1.52
1787726962.946,1219,13.9,73825,10.9374,1.52
1787726962.960,1220,13.9,73766,10.9559,1.52
1787726962.974,1221,13.9,73931,10.9645,1.52
1787726962.988,1222,13.9,73774,10.9630,1.52
1787726963.002,1223,13.9,73708,10.9918,1.52
1787726963.016,1224,13.9,73804,10.9425,1.52
1787726963.030,1225,13.9,73840,10.9489,1.52
1787726963.044,1226,13.9,73738,10.9433,1.52
1787726963.058,1227,13.9,73879,10.9381,1.52
1787726963.072,1228,13.9,73808,10.9774,1.52
1787726963.086,1229,13.9,73839,10.9595,1.52
1787726963.100,1230,13.9,73836,10.9716,1.52
1787726963.114,1231,13.9,73872,10.9234,1.52
1787726963.128,1232,13.9,73722,10.9301,1.52
1787726963.142,1233,13.9,73742,10.9786,1.52
1787726963.156,1234,13.9,73695,10.9596,1.52
1787726963.170,1235,13.9,73844,10.9912,1.52
1787726963.184,1236,13.9,73687,10.9622,1.52
1787726963.198,1237,13.9,73836,10.9815,1.52
1787726963.212,1238,13.9,73762,10.9772,1.52
1787726963.226,1239,13.9,73826,10.9518,1.52
1787726963.240,1240,13.9,73700,10.9493,1.52
1787726963.254,1241,13.9,73888,10.9464,1.52
1787726963.268,1242,13.9,73765,10.9659,1.52
1787726963.282,1243,13.9,73788,10.9575,1.52
1787726963.296,1244,13.9,73884,10.9493,1.52
1787726963.310,1245,13.9,73833,10.9481,1.52
1787726963.324,1246,13.9,73606,10.9581,1.52
1787726963.338,1247,13.9,73844,10.9566,1.52
1787726963.352,1248,13.9,73847,10.9495,1.52
1787726963.366,1249,13.9,73891,10.9431,1.52
1787726963.380,1250,13.9,73875,10.9664,1.52
1787726963.394,1251,13.9,73666,10.9412,1.52
1787726963.408,1252,13.9,73793,10.9638,1.52
1787726963.422,1253,13.9,73879,10.9847,1.52
1787726963.436,1254,13.9,73844,10.9394,1.52
1787726963.450,1255,13.9,73776,10.9730,1.52
1787726963.464,1256,13.9,73841,10.9492,1.52
1787726963.478,1257,13.9,73802,10.9278,1.52
1787726963.492,1258,13.9,73802,10.9494,1.52
1787726963.506,1259,13.9,73924,10.9766,1.52
1787726963.520,1260,13.9,73747,10.9741,1.52
1787726963.534,1261,13.9,73889,10.9732,1.52
1787726963.548,1262,13.9,73807,10.9335,1.52
1787726963.562,1263,13.9,73916,10.9579,1.52
1787726963.576,1264,13.9,73793,10.9510,1.52
1787726963.590,1265,13.9,73844,10.9733,1.52
1787726963.604,1266,13.8,73942,10.9535,1.52
1787726963.618,1267,13.9,73826,10.9576,1.52
1787726963.632,1268,13.9,73853,10.9096,1.52
1787726963.646,1269,13.9,73732,10.9626,1.52
1787726963.660,1270,13.9,73911,10.9670,1.52
1787726963.673,1271,13.9,73851,10.9705,1.52
1787726963.687,1272,13.9,73840,10.9088,1.52
1787726963.701,1273,13.9,73778,10.9636,1.52
1787726963.716,1274,13.9,73486,10.9458,1.52
1787726963.729,1275,13.9,73922,10.9512,1.52
1787726963.743,1276,13.9,73809,10.9645,1.52
1787726963.757,1277,13.9,73884,10.9250,1.52
1787726963.771,1278,13.9,73870,10.9519,1.52
1787726963.785,1279,13.9,73773,10.9497,1.52
1787726963.799,1280,13.9,73883,10.9687,1.52
1787726963.813,1281,13.9,73903,10.9690,1.52
1787726963.827,1282,13.9,73548,10.9683,1.52
1787726963.841,1283,13.9,73681,10.9294,1.52
1787726963.855,1284,13.9,73855,10.9471,1.52
1787726963.869,1285,13.9,73788,10.9810,1.52
1787726963.883,1286,13.9,73806,10.9242,1.52
1787726963.897,1287,13.9,73855,10.9711,1.52
1787726963.911,1288,13.9,73841,10.9824,1.52
1787726963.925,1289,13.8,74015,10.9600,1.52
1787726963.939,1290,13.9,73764,10.9479,1.52
1787726963.953,1291,13.9,73846,10.9559,1.52
1787726963.967,1292,13.9,73813,10.9717,1.52
1787726963.981,1293,13.9,73759,10.9581,1.52
1787726963.995,1294,13.9,73652,10.9544,1.52
1787726964.009,1295,13.9,73799,10.9296,1.52
1787726964.023,1296,13.9,73864,10.9469,1.52
1787726964.037,1297,13.9,73896,10.9785,1.52
1787726964.051,1298,13.9,73808,10.9489,1.52
1787726964.065,1299,13.9,73784,10.9618,1.52
1787726964.079,1300,13.9,73726,10.9493,1.52
1787726964.093,1301,13.9,73654,10.9560,1.52
1787726964.107,1302,13.9,73775,10.9567,1.52
1787726964.121,1303,13.9,73765,10.9663,1.52
1787726964.135,1304,13.9,73760,10.9840,1.52
1787726964.149,1305,13.9,73861,10.9304,1.52
1787726964.163,1306,13.9,73783,10.9514,1.52
1787726964.177,1307,13.9,73873,10.9788,1.52
1787726964.191,1308,13.9,73799,10.9495,1.52
1787726964.205,1309,13.9,73804,10.9496,1.52
1787726964.219,1310,13.9,73764,10.9400,1.52
1787726964.233,1311,13.9,73804,10.9410,1.52
1787726964.247,1312,13.9,73773,10.9433,1.52
1787726964.261,1313,13.9,73813,10.9437,1.52
1787726964.275,1314,13.9,73863,10.9542,1.52
1787726964.289,1315,13.9,73813,10.9319,1.52
1787726964.303,1316,13.9,73787,10.9085,1.52
1787726964.317,1317,13.9,73785,10.9639,1.52
1787726964.331,1318,13.9,73877,10.9402,1.52
1787726964.345,1319,13.9,73842,10.9535,1.52
1787726964.359,1320,13.9,73797,10.9548,1.52
1787726964.373,1321,13.9,73750,10.9582,1.52
1787726964.387,1322,13.9,73746,10.9503,1.52
1787726964.401,1323,13.9,73807,10.9270,1.52
1787726964.415,1324,13.9,73844,10.9510,1.52
1787726964.429,1325,13.9,73755,10.9716,1.52
1787726964.443,1326,13.9,73722,10.9367,1.52
1787726964.457,1327,13.9,73847,10.9597,1.52
1787726964.471,1328,13.9,73887,10.9537,1.52
1787726964.485,1329,13.9,73928,10.9421,1.52
1787726964.499,1330,13.9,73798,10.9525,1.52
1787726964.513,1331,13.8,74049,10.9425,1.52
1787726964.526,1332,13.8,73947,10.9095,1.52
1787726964.540,1333,13.9,73873,10.9577,1.52
1787726964.554,1334,13.9,73690,10.9313,1.52
1787726964.568,1335,13.9,73880,10.9708,1.52
1787726964.582,1336,13.9,73793,10.9759,1.52
1787726964.596,1337,13.9,73709,10.9742,1.52
1787726964.610,1338,13.9,73812,10.9188,1.52
1787726964.624,1339,13.9,73816,10.9398,1.52
1787726964.638,1340,13.9,73480,10.9328,1.52
1787726964.652,1341,13.9,73771,10.9451,1.52
1787726964.666,1342,13.9,73732,10.9429,1.52
1787726964.680,1343,13.9,73750,10.9729,1.52
1787726964.694,1344,13.9,73892,10.9404,1.52
1787726964.708,1345,13.9,73804,10.9690,1.52
1787726964.722,1346,13.9,73663,10.9527,1.52
1787726964.736,1347,13.9,73788,10.9562,1.52
1787726964.750,1348,13.9,73910,10.9535,1.52
1787726964.764,1349,13.9,73770,10.9590,1.52
1787726964.778,1350,13.9,73746,10.9554,1.52
1787726964.792,1351,13.9,73783,10.9414,1.52
1787726964.806,1352,13.9,73684,10.9561,1.52
1787726964.820,1353,13.9,73894,10.9781,1.52
1787726964.834,1354,13.9,73774,10.9515,1.52
1787726964.848,1355,13.9,73722,10.9641,1.52
1787726964.862,1356,13.9,73845,10.9631,1.52
1787726964.876,1357,13.9,73826,10.9900,1.52
1787726964.890,1358,13.9,73652,10.9511,1.52
1787726964.904,1359,13.9,73863,10.9634,1.52
1787726964.918,1360,13.9,73802,10.9556,1.52
1787726964.932,1361,13.8,73935,10.9645,1.52
1787726964.946,1362,13.9,73717,10.9316,1.52
1787726964.960,1363,13.9,73845,10.9673,1.52
1787726964.974,1364,13.9,73825,10.9470,1.52
1787726964.988,1365,13.9,73828,10.9532,1.52
1787726965.002,1366,13.9,73768,10.9456,1.52
1787726965.016,1367,13.9,73733,10.9613,1.52
1787726965.030,1368,13.9,73847,10.9332,1.52
1787726965.044,1369,13.8,73942,10.9818,1.52
1787726965.058,1370,13.9,73670,10.9432,1.52
1787726965.072,1371,13.9,73853,10.9590,1.52
1787726965.086,1372,13.9,73882,10.9263,1.52
1787726965.100,1373,13.9,73878,10.9464,1.52
1787726965.114,1374,13.9,73844,10.9425,1.52
1787726965.128,1375,13.9,73798,10.9485,1.52
1787726965.142,1376,13.9,73830,10.9382,1.52
1787726965.156,1377,13.9,73908,10.9430,1.52
1787726965.170,1378,13.9,73770,10.9514,1.52
1787726965.184,1379,13.9,73695,10.9782,1.52
1787726965.198,1380,13.9,73817,10.9566,1.52
1787726965.212,1381,13.9,73817,10.9453,1.52
1787726965.226,1382,13.9,73792,10.9997,1.52
1787726965.240,1383,13.8,73944,10.9626,1.52
1787726965.254,1384,13.9,73933,10.9454,1.52
1787726965.268,1385,13.9,73891,10.9692,1.52
1787726965.282,1386,13.9,73769,10.9349,1.52
1787726965.296,1387,13.9,73802,10.9597,1.52
1787726965.310,1388,13.9,73757,10.9724,1.52
1787726965.324,1389,13.8,73962,10.9546,1.52
1787726965.338,1390,13.9,73781,10.9546,1.52
1787726965.352,1391,13.9,73737,10.9598,1.52
1787726965.366,1392,13.9,73830,10.9439,1.52
1787726965.380,1393,13.8,73948,10.9384,1.52
1787726965.394,1394,13.9,73773,10.9382,1.52
1787726965.408,1395,14.2,72055,10.9551,1.52
1787726965.422,1396,13.9,73914,10.9402,1.52
1787726965.436,1397,13.9,73840,10.9394,1.52
1787726965.450,1398,13.9,73865,10.9436,1.52
1787726965.464,1399,13.9,73755,10.9592,1.52
1787726965.478,1400,13.8,73936,10.9456,1.52
1787726965.492,1401,13.9,73702,10.9299,1.52
1787726965.506,1402,13.9,73855,10.9609,1.52
1787726965.520,1403,13.8,73964,10.9331,1.52
1787726965.534,1404,13.9,73773,10.9519,1.52
1787726965.548,1405,13.9,73861,10.9639,1.52
1787726965.562,1406,13.9,73816,10.9332,1.52
1787726965.576,1407,13.9,73799,10.9704,1.52
1787726965.590,1408,13.9,73869,10.9852,1.52
1787726965.604,1409,13.9,73666,10.9551,1.52
1787726965.618,1410,13.9,73803,10.9471,1.52
1787726965.632,1411,13.9,73814,10.9565,1.52
1787726965.646,1412,13.9,73865,10.9600,1.52
1787726965.659,1413,13.9,73776,10.9427,1.52
1787726965.673,1414,13.9,73828,10.9363,1.52
1787726965.687,1415,13.9,73877,10.9280,1.52
1787726965.701,1416,13.9,73823,10.9683,1.52
1787726965.715,1417,13.9,73563,10.9406,1.52
1787726965.729,1418,13.9,73840,10.9602,1.52
1787726965.743,1419,13.9,73778,10.9752,1.52
1787726965.757,1420,13.9,73760,10.9452,1.52
1787726965.771,1421,13.9,73727,10.9643,1.52
1787726965.785,1422,13.9,73832,10.9547,1.52
1787726965.799,1423,13.9,73776,10.9494,1.52
1787726965.813,1424,13.9,73704,10.9713,1.52
1787726965.827,1425,13.9,73863,10.9644,1.52
1787726965.841,1426,13.9,73770,10.9509,1.52
1787726965.855,1427,13.9,73770,10.9357,1.52
1787726965.869,1428,13.9,73853,10.9389,1.52
1787726965.883,1429,13.9,73869,10.9692,1.52
1787726965.897,1430,13.9,73793,10.9652,1.52
1787726965.911,1431,13.9,73855,10.9501,1.52
1787726965.925,1432,13.9,73781,10.9395,1.52
1787726965.939,1433,13.9,73592,10.9749,1.52
1787726965.953,1434,13.9,73874,10.9227,1.52
1787726965.967,1435,13.9,73778,10.9451,1.52
1787726965.981,1436,13.9,73659,10.9453,1.52
1787726965.995,1437,13.9,73718,10.9496,1.52
1787726966.009,1438,13.9,73914,10.9574,1.52
1787726966.023,1439,13.9,73656,10.9377,1.52
1787726966.037,1440,14.1,72554,10.9540,1.52
1787726966.052,1441,13.9,73699,10.9568,1.52
1787726966.065,1442,13.9,73879,10.9506,1.52
1787726966.079,1443,13.9,73841,10.9578,1.52
1787726966.093,1444,13.9,73766,10.9696,1.52
1787726966.107,1445,13.9,73831,10.9527,1.52
1787726966.121,1446,13.9,73893,10.9753,1.52
1787726966.135,1447,13.9,73636,10.9459,1.52
1787726966.149,1448,13.8,73999,10.9412,1.52
1787726966.163,1449,13.9,73756,10.9779,1.52
1787726966.177,1450,13.9,73722,10.9456,1.52
1787726966.191,1451,13.9,73773,10.9635,1.52
1787726966.205,1452,13.9,73811,10.9594,1.52
1787726966.219,1453,13.9,73811,10.9621,1.52
1787726966.233,1454,13.9,73828,10.9499,1.52
1787726966.247,1455,13.9,73822,10.9263,1.52
1787726966.261,1456,13.9,73800,10.9271,1.52
1787726966.275,1457,13.9,73697,10.9306,1.52
1787726966.289,1458,13.9,73788,10.9422,1.52
1787726966.303,1459,13.8,73948,10.9403,1.52
1787726966.317,1460,13.9,73768,10.9493,1.52
1787726966.331,1461,13.9,73797,10.9549,1.52
1787726966.345,1462,13.9,73730,10.9538,1.52
1787726966.359,1463,13.9,73879,10.9646,1.52
1787726966.373,1464,13.9,73839,10.9608,1.52
1787726966.387,1465,13.9,73821,10.9657,1.52
1787726966.401,1466,13.8,73995,10.9561,1.52
1787726966.415,1467,13.9,73438,10.9457,1.52
1787726966.429,1468,13.9,73845,10.9615,1.52
1787726966.443,1469,13.8,73963,10.9410,1.52
1787726966.457,1470,13.9,73697,10.9606,1.52
1787726966.471,1471,13.9,73683,10.9713,1.52
1787726966.485,1472,13.9,73630,10.9345,1.52
1787726966.499,1473,13.9,73760,10.9685,1.52
1787726966.513,1474,13.9,73920,10.9431,1.52
1787726966.527,1475,13.9,73775,10.9627,1.52
1787726966.541,1476,13.9,73671,10.9568,1.52
1787726966.555,1477,13.9,73803,10.9656,1.52
1787726966.569,1478,13.9,73794,10.9455,1.52
1787726966.583,1479,13.9,73757,10.9436,1.52
1787726966.597,1480,13.9,73698,10.9430,1.52
1787726966.611,1481,13.9,73708,10.9445,1.52
1787726966.625,1482,13.9,73906,10.9688,1.52
1787726966.639,1483,13.9,73652,10.9570,1.52
1787726966.653,1484,13.9,73884,10.9540,1.52
1787726966.668,1485,14.5,70823,10.9477,1.52
1787726966.682,1486,13.9,73816,10.9614,1.52
1787726966.696,1487,13.9,73844,10.9781,1.52
1787726966.710,1488,13.9,73731,10.9436,1.52
1787726966.724,1489,13.9,73674,10.9573,1.52
1787726966.738,1490,13.9,73722,10.9213,1.52
1787726966.752,1491,13.9,73785,10.9417,1.52
1787726966.766,1492,13.9,73854,10.9610,1.52
1787726966.779,1493,13.9,73859,10.9602,1.52
1787726966.793,1494,13.9,73736,10.9548,1.52
1787726966.807,1495,13.9,73861,10.9696,1.52
1787726966.821,1496,13.9,73821,10.9698,1.52
1787726966.835,1497,13.9,73754,10.9357,1.52
1787726966.849,1498,13.8,73943,10.9349,1.52
1787726966.863,1499,13.9,73783,10.9556,1.52
1787726966.877,1500,13.9,73804,10.9482,1.52
1787726966.891,1501,13.9,73660,10.9616,1.52
1787726966.905,1502,13.9,73845,10.9382,1.52
1787726966.919,1503,13.9,73817,10.9733,1.52
1787726966.933,1504,13.9,73839,10.9508,1.52
1787726966.947,1505,13.9,73702,10.9551,1.52
1787726966.961,1506,13.9,73783,10.9729,1.52
1787726966.975,1507,13.9,73835,10.9359,1.52
1787726966.989,1508,13.9,73755,10.9445,1.52
1787726967.003,1509,13.9,73808,10.9326,1.52
1787726967.017,1510,13.9,73903,10.9469,1.52
1787726967.031,1511,13.9,73778,10.9663,1.52
1787726967.045,1512,13.9,73868,10.9377,1.52
1787726967.059,1513,13.9,73707,10.9471,1.52
1787726967.073,1514,13.9,73813,10.9322,1.52
1787726967.087,1515,14.0,73077,10.9499,1.52
1787726967.101,1516,13.9,73845,10.9478,1.52
1787726967.115,1517,13.9,73736,10.9815,1.52
1787726967.129,1518,13.9,73922,10.9374,1.52
1787726967.143,1519,13.9,73825,10.9408,1.52
1787726967.157,1520,13.9,73811,10.9362,1.52
1787726967.171,1521,13.9,73655,10.9358,1.52
1787726967.185,1522,13.9,73779,10.9744,1.52
1787726967.199,1523,13.9,73731,10.9496,1.52
1787726967.213,1524,13.9,73756,10.9572,1.52
1787726967.227,1525,13.9,73693,10.9501,1.52
1787726967.241,1526,13.9,73708,10.9229,1.52
1787726967.255,1527,13.9,73702,10.9415,1.52
1787726967.269,1528,13.9,73733,10.9239,1.52
1787726967.283,1529,13.9,73640,10.9818,1.52
1787726967.297,1530,13.9,73721,10.9370,1.52
1787726967.311,1531,13.9,73811,10.9639,1.52
1787726967.325,1532,13.9,73926,10.9349,1.52
1787726967.339,1533,13.8,73954,10.9593,1.52
1787726967.353,1534,13.9,73760,10.9530,1.52
1787726967.367,1535,13.9,73816,10.9531,1.52
1787726967.381,1536,13.9,73921,10.9426,1.52
1787726967.395,1537,13.9,73814,10.9644,1.52
1787726967.409,1538,13.9,73880,10.9675,1.52
1787726967.423,1539,14.1,72480,10.9271,1.52
1787726967.437,1540,13.8,73957,10.9216,1.52
1787726967.451,1541,13.9,73627,10.9618,1.52
1787726967.465,1542,13.9,73742,10.9679,1.52
1787726967.479,1543,13.9,73671,10.9643,1.52
1787726967.493,1544,13.9,73711,10.9735,1.52
1787726967.508,1545,14.4,71332,10.9602,1.52
1787726967.522,1546,13.9,73766,10.9315,1.52
1787726967.536,1547,13.9,73809,10.9376,1.52
1787726967.550,1548,13.9,73704,10.9529,1.52
1787726967.564,1549,13.9,73906,10.9586,1.52
1787726967.578,1550,13.9,73731,10.9419,1.52
1787726967.592,1551,13.9,73773,10.9564,1.52
1787726967.606,1552,13.9,73837,10.9512,1.52
1787726967.620,1553,13.9,73859,10.9611,1.52
1787726967.634,1554,13.9,73869,10.9454,1.52
1787726967.648,1555,13.8,73940,10.9261,1.52
1787726967.662,1556,13.9,73760,10.9663,1.52
1787726967.676,1557,13.9,73770,10.9878,1.52
1787726967.689,1558,13.9,73755,10.9632,1.52
1787726967.704,1559,13.9,73783,10.9539,1.52
1787726967.718,1560,13.9,73681,10.9544,1.52
1787726967.732,1561,13.9,73769,10.9471,1.52
1787726967.746,1562,13.9,73730,10.9530,1.52
1787726967.760,1563,13.9,73875,10.9625,1.52
1787726967.774,1564,13.9,73840,10.9686,1.52
1787726967.788,1565,13.9,73832,10.9352,1.52
1787726967.802,1566,13.8,73984,10.9547,1.52
1787726967.816,1567,13.9,73821,10.9607,1.52
1787726967.830,1568,13.9,73766,10.9223,1.52
1787726967.844,1569,13.9,73894,10.9560,1.52
1787726967.858,1570,14.1,72642,10.9634,1.52
1787726967.872,1571,13.9,73601,10.9732,1.52
1787726967.886,1572,13.9,73925,10.9762,1.52
1787726967.900,1573,13.8,73953,10.9662,1.52
1787726967.914,1574,13.9,73785,10.9242,1.52
1787726967.928,1575,13.9,73825,10.9403,1.52
1787726967.942,1576,13.9,73849,10.9505,1.52
1787726967.956,1577,13.9,73808,10.9638,1.52
1787726967.970,1578,13.9,73674,10.9499,1.52
1787726967.984,1579,13.9,73868,10.9367,1.52
1787726967.998,1580,13.9,73837,10.9260,1.52
1787726968.012,1581,13.9,73794,10.9332,1.52
1787726968.026,1582,13.9,73732,10.9420,1.52
1787726968.040,1583,13.9,73709,10.9330,1.52
1787726968.054,1584,13.9,73865,10.9611,1.52
1787726968.068,1585,13.9,73816,10.9645,1.52
1787726968.081,1586,13.9,73880,10.9679,1.52
1787726968.095,1587,13.8,73992,10.9504,1.52
1787726968.109,1588,13.9,73854,10.9279,1.52
1787726968.123,1589,13.9,73817,10.9530,1.52
1787726968.137,1590,13.9,73818,10.9540,1.52
1787726968.151,1591,13.8,73989,10.9406,1.52
1787726968.165,1592,13.9,73733,10.9612,1.52
1787726968.179,1593,13.9,73687,10.9581,1.52
1787726968.193,1594,13.9,73780,10.9634,1.52
1787726968.207,1595,13.9,73760,10.9733,1.52
1787726968.221,1596,13.9,73657,10.9454,1.52
1787726968.235,1597,13.9,73766,10.9338,1.52
1787726968.249,1598,13.9,73840,10.9408,1.52
1787726968.263,1599,13.9,73896,10.9492,1.52
1787726968.277,1600,13.9,73863,10.9606,1.52
1787726968.291,1601,13.9,73711,10.9753,1.52
1787726968.305,1602,13.9,73920,10.9288,1.52
1787726968.319,1603,13.9,73854,10.9232,1.52
1787726968.333,1604,13.9,73737,10.9399,1.52
1787726968.347,1605,13.9,73803,10.9543,1.52
1787726968.361,1606,13.8,73944,10.9416,1.52
1787726968.375,1607,13.9,73853,10.9645,1.52
1787726968.389,1608,13.9,73887,10.9425,1.52
1787726968.403,1609,13.9,73726,10.9556,1.52
1787726968.417,1610,13.9,73716,10.9827,1.52
1787726968.431,1611,13.9,73917,10.9838,1.52
1787726968.445,1612,13.9,73916,10.9620,1.52
1787726968.459,1613,13.9,73793,10.9449,1.52
1787726968.473,1614,13.8,73973,10.9522,1.52
1787726968.487,1615,13.9,73858,10.9552,1.52
1787726968.501,1616,13.9,73808,10.9506,1.52
1787726968.515,1617,13.9,73851,10.9694,1.52
1787726968.529,1618,13.9,73850,10.9497,1.52
1787726968.543,1619,13.9,73687,10.9165,1.52
1787726968.557,1620,13.9,73875,10.9479,1.52
1787726968.571,1621,13.9,73756,10.9420,1.52
1787726968.585,1622,13.9,73875,10.9309,1.52
1787726968.599,1623,13.9,73817,10.9740,1.52
1787726968.613,1624,13.9,73597,10.9860,1.52
1787726968.627,1625,13.9,73709,10.9487,1.52
1787726968.642,1626,14.8,69171,10.9416,1.52
1787726968.656,1627,13.9,73567,10.9544,1.52
1787726968.670,1628,14.1,72712,10.9426,1.52
1787726968.684,1629,13.9,73692,10.9288,1.52
1787726968.698,1630,13.9,73817,10.9598,1.52
1787726968.712,1631,13.9,73588,10.9604,1.52
1787726968.726,1632,13.9,73604,10.9371,1.52
1787726968.740,1633,13.9,73875,10.9446,1.52
1787726968.754,1634,14.0,73235,10.9860,1.52
1787726968.768,1635,13.9,73882,10.9463,1.52
1787726968.782,1636,13.9,73779,10.9140,1.52
1787726968.796,1637,13.9,73604,10.9244,1.52
1787726968.810,1638,13.9,73874,10.9519,1.52
1787726968.824,1639,13.9,73780,10.9403,1.52
1787726968.838,1640,13.9,73783,10.9431,1.52
1787726968.852,1641,13.9,73620,10.9324,1.52
1787726968.866,1642,13.9,73779,10.9519,1.52
1787726968.880,1643,13.9,73865,10.9586,1.52
1787726968.894,1644,13.9,73770,10.9523,1.52
1787726968.908,1645,13.9,73718,10.9562,1.52
1787726968.922,1646,13.9,73828,10.9512,1.52
1787726968.936,1647,13.9,73792,10.9379,1.52
1787726968.950,1648,13.9,73741,10.9652,1.52
1787726968.964,1649,13.9,73723,10.9199,1.52
1787726968.978,1650,13.9,73789,10.9643,1.52
1787726968.992,1651,13.9,73597,10.9404,1.52
1787726969.006,1652,13.9,73719,10.9700,1.52
1787726969.020,1653,13.9,73688,10.9483,1.52
1787726969.034,1654,13.9,73764,10.9487,1.52
1787726969.048,1655,13.8,73950,10.9235,1.52
1787726969.062,1656,13.9,73809,10.9647,1.52
1787726969.076,1657,13.9,73820,10.9431,1.52
1787726969.090,1658,13.9,73764,10.9614,1.52
1787726969.104,1659,13.9,73842,10.9651,1.52
1787726969.118,1660,13.9,73851,10.9548,1.52
1787726969.132,1661,13.9,73773,10.9651,1.52
1787726969.146,1662,13.9,73750,10.9529,1.52
1787726969.160,1663,13.9,73886,10.9374,1.52
1787726969.174,1664,13.9,73736,10.9190,1.52
1787726969.188,1665,13.9,73598,10.9397,1.52
1787726969.253,1666,63.9,16026,10.9345,1.52
1787726969.317,1667,64.4,15901,10.9288,1.52
1787726969.355,1668,37.7,27174,10.9345,1.52
1787726969.375,1669,19.7,52103,10.9241,1.52
1787726969.418,1670,42.8,23926,10.9368,1.52
1787726969.485,1671,66.3,15443,10.9645,1.52
1787726969.553,1672,67.2,15248,10.9561,1.52
1787726969.573,1673,19.9,51545,10.9387,1.52
1787726969.594,1674,20.5,49975,10.9634,1.52
1787726969.663,1675,68.7,14905,10.9323,1.52
1787726969.734,1676,70.6,14496,10.9317,1.52
1787726969.783,1677,49.1,20873,10.9404,1.52
1787726969.804,1678,20.2,50656,10.9694,1.52
1787726969.828,1679,24.3,42198,10.9858,1.52
1787726969.873,1680,44.4,23059,10.9468,1.52
1787726969.924,1681,50.6,20253,10.9541,1.52
1787726969.939,1682,14.6,69943,10.9790,1.52
1787726969.954,1683,14.7,69604,10.9657,1.52
1787726969.968,1684,14.3,71644,10.9622,1.52
1787726969.982,1685,14.0,73377,10.9398,1.52
1787726969.996,1686,13.9,73607,10.9439,1.52
1787726970.010,1687,13.9,73814,10.9533,1.52
1787726970.024,1688,13.9,73771,10.9492,1.52
1787726970.038,1689,13.9,73812,10.9252,1.52
1787726970.052,1690,13.9,73735,10.9516,1.52
1787726970.066,1691,13.9,73651,10.9500,1.52
1787726970.080,1692,13.9,73704,10.9430,1.52
1787726970.094,1693,13.9,73776,10.9557,1.52
1787726970.108,1694,13.9,73751,10.9474,1.52
1787726970.122,1695,13.9,73808,10.9500,1.52
1787726970.136,1696,13.9,73808,10.9408,1.52
1787726970.150,1697,13.9,73795,10.9413,1.52
1787726970.164,1698,13.9,73745,10.9583,1.52
1787726970.178,1699,13.9,73847,10.9679,1.52
1787726970.192,1700,13.9,73688,10.9323,1.52
1787726970.206,1701,13.9,73714,10.9399,1.52
1787726970.220,1702,13.9,73784,10.9372,1.52
1787726970.234,1703,13.9,73757,10.9516,1.52
1787726970.248,1704,13.9,73695,10.9771,1.52
1787726970.262,1705,13.9,73811,10.9586,1.52
1787726970.276,1706,13.9,73742,10.9654,1.52
1787726970.290,1707,13.9,73807,10.9480,1.52
1787726970.304,1708,13.9,73898,10.9284,1.52
1787726970.318,1709,13.9,73823,10.9799,1.52
1787726970.332,1710,13.9,73666,10.9665,1.52
1787726970.346,1711,13.9,73784,10.9430,1.52
1787726970.360,1712,13.9,73644,10.9555,1.52
1787726970.374,1713,13.9,73872,10.9737,1.52
1787726970.388,1714,13.9,73825,10.9431,1.52
1787726970.402,1715,13.9,73827,10.9392,1.52
1787726970.416,1716,13.9,73462,10.9852,1.52
1787726970.430,1717,13.9,73849,10.9308,1.52
1787726970.444,1718,13.9,73669,10.9525,1.52
1787726970.458,1719,13.9,73764,10.9545,1.52
1787726970.472,1720,13.9,73741,10.9507,1.52
1787726970.486,1721,13.9,73771,10.9514,1.52
1787726970.500,1722,13.9,73702,10.9420,1.52
1787726970.514,1723,13.9,73804,10.9691,1.52
1787726970.528,1724,13.9,73769,10.9764,1.52
1787726970.542,1725,13.9,73850,10.9432,1.52
1787726970.556,1726,13.9,73752,10.9502,1.52
1787726970.570,1727,13.9,73754,10.9571,1.52
1787726970.584,1728,13.9,73808,10.9604,1.52
1787726970.598,1729,13.9,73756,10.9336,1.52
1787726970.612,1730,13.9,73757,10.9615,1.52
1787726970.626,1731,13.9,73723,10.9653,1.52
1787726970.640,1732,13.9,73630,10.9505,1.52
1787726970.654,1733,13.9,73817,10.9487,1.52
1787726970.668,1734,13.9,73817,10.9527,1.52
1787726970.682,1735,13.9,73773,10.9426,1.52
1787726970.696,1736,13.9,73768,10.9838,1.52
1787726970.710,1737,13.9,73622,10.9448,1.52
1787726970.724,1738,13.9,73707,10.9543,1.52
1787726970.738,1739,13.9,73907,10.9394,1.52
1787726970.752,1740,13.9,73818,10.9482,1.52
1787726970.766,1741,13.9,73780,10.9463,1.52
1787726970.780,1742,13.9,73861,10.9410,1.52
1787726970.794,1743,13.8,73949,10.9235,1.52
1787726970.809,1744,14.5,70479,10.9391,1.52
1787726970.823,1745,13.9,73812,10.9268,1.52
1787726970.837,1746,13.8,73977,10.9449,1.52
1787726970.851,1747,13.8,73966,10.9426,1.52
1787726970.865,1748,13.9,73714,10.9641,1.52
1787726970.879,1749,13.9,73754,10.9560,1.52
